@RELATION -15-16-19

@ATTRIBUTE hold_0  NUMERIC
@ATTRIBUTE seek_0  NUMERIC
@ATTRIBUTE hold_8  NUMERIC
@ATTRIBUTE seek_8  NUMERIC
@ATTRIBUTE hold_13  NUMERIC
@ATTRIBUTE seek_13  NUMERIC
@ATTRIBUTE hold_16  NUMERIC
@ATTRIBUTE seek_16  NUMERIC
@ATTRIBUTE hold_17  NUMERIC
@ATTRIBUTE seek_17  NUMERIC
@ATTRIBUTE hold_20  NUMERIC
@ATTRIBUTE seek_20  NUMERIC
@ATTRIBUTE hold_32  NUMERIC
@ATTRIBUTE seek_32  NUMERIC
@ATTRIBUTE hold_37  NUMERIC
@ATTRIBUTE seek_37  NUMERIC
@ATTRIBUTE hold_39  NUMERIC
@ATTRIBUTE seek_39  NUMERIC
@ATTRIBUTE hold_40  NUMERIC
@ATTRIBUTE seek_40  NUMERIC
@ATTRIBUTE hold_46  NUMERIC
@ATTRIBUTE seek_46  NUMERIC
@ATTRIBUTE hold_49  NUMERIC
@ATTRIBUTE seek_49  NUMERIC
@ATTRIBUTE hold_65  NUMERIC
@ATTRIBUTE seek_65  NUMERIC
@ATTRIBUTE hold_66  NUMERIC
@ATTRIBUTE seek_66  NUMERIC
@ATTRIBUTE hold_68  NUMERIC
@ATTRIBUTE seek_68  NUMERIC
@ATTRIBUTE hold_69  NUMERIC
@ATTRIBUTE seek_69  NUMERIC
@ATTRIBUTE hold_71  NUMERIC
@ATTRIBUTE seek_71  NUMERIC
@ATTRIBUTE hold_72  NUMERIC
@ATTRIBUTE seek_72  NUMERIC
@ATTRIBUTE hold_73  NUMERIC
@ATTRIBUTE seek_73  NUMERIC
@ATTRIBUTE hold_74  NUMERIC
@ATTRIBUTE seek_74  NUMERIC
@ATTRIBUTE hold_75  NUMERIC
@ATTRIBUTE seek_75  NUMERIC
@ATTRIBUTE hold_76  NUMERIC
@ATTRIBUTE seek_76  NUMERIC
@ATTRIBUTE hold_77  NUMERIC
@ATTRIBUTE seek_77  NUMERIC
@ATTRIBUTE hold_78  NUMERIC
@ATTRIBUTE seek_78  NUMERIC
@ATTRIBUTE hold_79  NUMERIC
@ATTRIBUTE seek_79  NUMERIC
@ATTRIBUTE hold_80  NUMERIC
@ATTRIBUTE seek_80  NUMERIC
@ATTRIBUTE hold_82  NUMERIC
@ATTRIBUTE seek_82  NUMERIC
@ATTRIBUTE hold_83  NUMERIC
@ATTRIBUTE seek_83  NUMERIC
@ATTRIBUTE hold_84  NUMERIC
@ATTRIBUTE seek_84  NUMERIC
@ATTRIBUTE hold_85  NUMERIC
@ATTRIBUTE seek_85  NUMERIC
@ATTRIBUTE hold_86  NUMERIC
@ATTRIBUTE seek_86  NUMERIC
@ATTRIBUTE hold_186  NUMERIC
@ATTRIBUTE seek_186  NUMERIC
@ATTRIBUTE hold_188  NUMERIC
@ATTRIBUTE seek_188  NUMERIC
@ATTRIBUTE hold_190  NUMERIC
@ATTRIBUTE seek_190  NUMERIC
@ATTRIBUTE hold_191  NUMERIC
@ATTRIBUTE seek_191  NUMERIC
@ATTRIBUTE hold_192  NUMERIC
@ATTRIBUTE seek_192  NUMERIC
@ATTRIBUTE hold_219  NUMERIC
@ATTRIBUTE seek_219  NUMERIC
@ATTRIBUTE hold_229  NUMERIC
@ATTRIBUTE seek_229  NUMERIC
@ATTRIBUTE 73_32  NUMERIC
@ATTRIBUTE 32_79  NUMERIC
@ATTRIBUTE 79_83  NUMERIC
@ATTRIBUTE 83_75  NUMERIC
@ATTRIBUTE 75_65  NUMERIC
@ATTRIBUTE 65_32  NUMERIC
@ATTRIBUTE 32_86  NUMERIC
@ATTRIBUTE 71_65  NUMERIC
@ATTRIBUTE 32_77  NUMERIC
@ATTRIBUTE 77_73  NUMERIC
@ATTRIBUTE 73_68  NUMERIC
@ATTRIBUTE 68_65  NUMERIC
@ATTRIBUTE 65_71  NUMERIC
@ATTRIBUTE 71_73  NUMERIC
@ATTRIBUTE 32_76  NUMERIC
@ATTRIBUTE 76_73  NUMERIC
@ATTRIBUTE 73_83  NUMERIC
@ATTRIBUTE 83_65  NUMERIC
@ATTRIBUTE 65_68  NUMERIC
@ATTRIBUTE 65_84  NUMERIC
@ATTRIBUTE 73_84  NUMERIC
@ATTRIBUTE 84_83  NUMERIC
@ATTRIBUTE 72_84  NUMERIC
@ATTRIBUTE 84_69  NUMERIC
@ATTRIBUTE 69_76  NUMERIC
@ATTRIBUTE 76_84  NUMERIC
@ATTRIBUTE 84_32  NUMERIC
@ATTRIBUTE 32_83  NUMERIC
@ATTRIBUTE 65_72  NUMERIC
@ATTRIBUTE 86_65  NUMERIC
@ATTRIBUTE 72_69  NUMERIC
@ATTRIBUTE 69_84  NUMERIC
@ATTRIBUTE 84_85  NUMERIC
@ATTRIBUTE 85_78  NUMERIC
@ATTRIBUTE 78_68  NUMERIC
@ATTRIBUTE 68_32  NUMERIC
@ATTRIBUTE 79_78  NUMERIC
@ATTRIBUTE 78_32  NUMERIC
@ATTRIBUTE 32_80  NUMERIC
@ATTRIBUTE 80_73  NUMERIC
@ATTRIBUTE 73_75  NUMERIC
@ATTRIBUTE 69_65  NUMERIC
@ATTRIBUTE 219_80  NUMERIC
@ATTRIBUTE 80_69  NUMERIC
@ATTRIBUTE 84_65  NUMERIC
@ATTRIBUTE 65_74  NUMERIC
@ATTRIBUTE 74_65  NUMERIC
@ATTRIBUTE 78_69  NUMERIC
@ATTRIBUTE 69_68  NUMERIC
@ATTRIBUTE 32_65  NUMERIC
@ATTRIBUTE 65_73  NUMERIC
@ATTRIBUTE 65_86  NUMERIC
@ATTRIBUTE 32_8  NUMERIC
@ATTRIBUTE 73_8  NUMERIC
@ATTRIBUTE 69_82  NUMERIC
@ATTRIBUTE 75_69  NUMERIC
@ATTRIBUTE 69_77  NUMERIC
@ATTRIBUTE 77_32  NUMERIC
@ATTRIBUTE 86_219  NUMERIC
@ATTRIBUTE 219_73  NUMERIC
@ATTRIBUTE 75_83  NUMERIC
@ATTRIBUTE 83_32  NUMERIC
@ATTRIBUTE 79_76  NUMERIC
@ATTRIBUTE 76_76  NUMERIC
@ATTRIBUTE 76_65  NUMERIC
@ATTRIBUTE 32_75  NUMERIC
@ATTRIBUTE 75_85  NUMERIC
@ATTRIBUTE 85_73  NUMERIC
@ATTRIBUTE 32_73  NUMERIC
@ATTRIBUTE 78_73  NUMERIC
@ATTRIBUTE 73_77  NUMERIC
@ATTRIBUTE 77_69  NUMERIC
@ATTRIBUTE 69_83  NUMERIC
@ATTRIBUTE 83_69  NUMERIC
@ATTRIBUTE 8_8  NUMERIC
@ATTRIBUTE 32_84  NUMERIC
@ATTRIBUTE 85_32  NUMERIC
@ATTRIBUTE 80_65  NUMERIC
@ATTRIBUTE 65_78  NUMERIC
@ATTRIBUTE 78_78  NUMERIC
@ATTRIBUTE 75_79  NUMERIC
@ATTRIBUTE 79_79  NUMERIC
@ATTRIBUTE 82_69  NUMERIC
@ATTRIBUTE 69_78  NUMERIC
@ATTRIBUTE 65_66  NUMERIC
@ATTRIBUTE 66_32  NUMERIC
@ATTRIBUTE 83_73  NUMERIC
@ATTRIBUTE 73_78  NUMERIC
@ATTRIBUTE 69_73  NUMERIC
@ATTRIBUTE 69_69  NUMERIC
@ATTRIBUTE 76_68  NUMERIC
@ATTRIBUTE 68_73  NUMERIC
@ATTRIBUTE 76_69  NUMERIC
@ATTRIBUTE 69_32  NUMERIC
@ATTRIBUTE 32_82  NUMERIC
@ATTRIBUTE 32_72  NUMERIC
@ATTRIBUTE 86_73  NUMERIC
@ATTRIBUTE 85_83  NUMERIC
@ATTRIBUTE 65_8  NUMERIC
@ATTRIBUTE 65_65  NUMERIC
@ATTRIBUTE 85_85  NUMERIC
@ATTRIBUTE 85_82  NUMERIC
@ATTRIBUTE 65_76  NUMERIC
@ATTRIBUTE 79_82  NUMERIC
@ATTRIBUTE 84_73  NUMERIC
@ATTRIBUTE 76_85  NUMERIC
@ATTRIBUTE 68_85  NUMERIC
@ATTRIBUTE 32_32  NUMERIC
@ATTRIBUTE 8_32  NUMERIC
@ATTRIBUTE 69_75  NUMERIC
@ATTRIBUTE 73_73  NUMERIC
@ATTRIBUTE 82_86  NUMERIC
@ATTRIBUTE 82_65  NUMERIC
@ATTRIBUTE 32_219  NUMERIC
@ATTRIBUTE 76_32  NUMERIC
@ATTRIBUTE 85_84  NUMERIC
@ATTRIBUTE 65_83  NUMERIC
@ATTRIBUTE 37_37  NUMERIC
@ATTRIBUTE 73_71  NUMERIC
@ATTRIBUTE 71_69  NUMERIC
@ATTRIBUTE 65_82  NUMERIC
@ATTRIBUTE 190_32  NUMERIC
@ATTRIBUTE 73_76  NUMERIC
@ATTRIBUTE 85_76  NUMERIC
@ATTRIBUTE 39_39  NUMERIC
@ATTRIBUTE 69_71  NUMERIC
@ATTRIBUTE 71_85  NUMERIC
@ATTRIBUTE 32_78  NUMERIC
@ATTRIBUTE 78_65  NUMERIC
@ATTRIBUTE 65_77  NUMERIC
@ATTRIBUTE 77_65  NUMERIC
@ATTRIBUTE 77_85  NUMERIC
@ATTRIBUTE 68_69  NUMERIC
@ATTRIBUTE 32_69  NUMERIC
@ATTRIBUTE 82_79  NUMERIC
@ATTRIBUTE 83_84  NUMERIC
@ATTRIBUTE 82_73  NUMERIC
@ATTRIBUTE 74_85  NUMERIC
@ATTRIBUTE 32_74  NUMERIC
@ATTRIBUTE 78_71  NUMERIC
@ATTRIBUTE 69_8  NUMERIC
@ATTRIBUTE 72_65  NUMERIC
@ATTRIBUTE 83_85  NUMERIC
@ATTRIBUTE 85_68  NUMERIC
@ATTRIBUTE 188_32  NUMERIC
@ATTRIBUTE 69_86  NUMERIC
@ATTRIBUTE 65_75  NUMERIC
@ATTRIBUTE 73_65  NUMERIC
@ATTRIBUTE 72_73  NUMERIC
@ATTRIBUTE 78_85  NUMERIC
@ATTRIBUTE 32_16  NUMERIC
@ATTRIBUTE 229_229  NUMERIC
@ATTRIBUTE 0_0  NUMERIC
@ATTRIBUTE 71_65_32  NUMERIC
@ATTRIBUTE 65_32_77  NUMERIC
@ATTRIBUTE 32_77_73  NUMERIC
@ATTRIBUTE 73_68_65  NUMERIC
@ATTRIBUTE 76_73_83  NUMERIC
@ATTRIBUTE 32_86_65  NUMERIC
@ATTRIBUTE 32_79_78  NUMERIC
@ATTRIBUTE 79_78_32  NUMERIC
@ATTRIBUTE 65_68_32  NUMERIC
@ATTRIBUTE 65_74_65  NUMERIC
@ATTRIBUTE 69_68_32  NUMERIC
@ATTRIBUTE 75_83_32  NUMERIC
@ATTRIBUTE 32_79_76  NUMERIC
@ATTRIBUTE 65_32_75  NUMERIC
@ATTRIBUTE 32_75_85  NUMERIC
@ATTRIBUTE 83_69_68  NUMERIC
@ATTRIBUTE 68_65_32  NUMERIC
@ATTRIBUTE 8_8_8  NUMERIC
@ATTRIBUTE 65_66_32  NUMERIC
@ATTRIBUTE 32_84_69  NUMERIC
@ATTRIBUTE 73_78_69  NUMERIC
@ATTRIBUTE 79_76_69  NUMERIC
@ATTRIBUTE 76_69_32  NUMERIC
@ATTRIBUTE 77_73_83  NUMERIC
@ATTRIBUTE 73_83_32  NUMERIC
@ATTRIBUTE 73_68_32  NUMERIC
@ATTRIBUTE 84_85_83  NUMERIC
@ATTRIBUTE 84_69_32  NUMERIC
@ATTRIBUTE 32_75_79  NUMERIC
@ATTRIBUTE 32_8_8  NUMERIC
@ATTRIBUTE 83_69_76  NUMERIC
@ATTRIBUTE 69_32_75  NUMERIC
@ATTRIBUTE 32_75_65  NUMERIC
@ATTRIBUTE 76_65_83  NUMERIC
@ATTRIBUTE 80_73_76  NUMERIC
@ATTRIBUTE 65_77_65  NUMERIC
@ATTRIBUTE 65_83_84  NUMERIC
@ATTRIBUTE 83_84_69  NUMERIC
@ATTRIBUTE 85_83_84  NUMERIC
@ATTRIBUTE 83_69_32  NUMERIC
@ATTRIBUTE 73_83_69  NUMERIC
@ATTRIBUTE 32_74_65  NUMERIC
@ATTRIBUTE 74_65_32  NUMERIC
@ATTRIBUTE 69_77_65  NUMERIC
@ATTRIBUTE 32_83_65  NUMERIC
@ATTRIBUTE 77_65_32  NUMERIC
@ATTRIBUTE 77_73_78  NUMERIC
@ATTRIBUTE 78_69_32  NUMERIC
@ATTRIBUTE 73_83_84  NUMERIC
@ATTRIBUTE 69_83_84  NUMERIC
@ATTRIBUTE 83_84_32  NUMERIC
@ATTRIBUTE 85_83_69  NUMERIC
@ATTRIBUTE 39_39_39  NUMERIC
@ATTRIBUTE 83_84_65  NUMERIC
@ATTRIBUTE 65_77_73  NUMERIC
@ATTRIBUTE 77_65_65  NUMERIC
@ATTRIBUTE 229_229_229  NUMERIC
@ATTRIBUTE 0_0_0  NUMERIC
@ATTRIBUTE 32_79_78_32  NUMERIC
@ATTRIBUTE 8_8_8_8  NUMERIC
@ATTRIBUTE 32_8_8_8  NUMERIC
@ATTRIBUTE 32_74_65_32  NUMERIC
@ATTRIBUTE 77_73_78_69  NUMERIC
@ATTRIBUTE 229_229_229_229  NUMERIC
@ATTRIBUTE 0_0_0_0  NUMERIC
@ATTRIBUTE class {-15, 16-19}

@DATA
,,6.039730467904555e+30,6.0367587360093415e+31,2588081132.6,376,16062222,512,,,,,943589560985911,9878937604933168,,,,,,,,,,,5.5767665113889805e+25,9.856649317549549e+32,1036,34684,4.5503977330050554e+30,4.8176241208588484e+41,4.27807533699392e+32,9.839476743869889e+38,954561312.8,16068913679870.4,3627.5,172672,4.215928888503506e+45,3.669234033293609e+52,80,72,6.066753938649832e+23,5.612012088473208e+25,1011100999580909,793830759073722500,867196721041606300000,56162037.75,103797245330152.14,22913170413851656,5806998389840.143,24125932801944584,6983667508182.857,8538285205098032,108012774948,33465473614016,1.6112641127280104e+21,1489715887201852100,18219714,6014346042,554527617.6,64820821024272,268526.6666666667,96096,,,,,,,79,160,,,1134545412.8,60368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,1.0030697613512589e+127,4.0587659750990423e+152,245226.66666666666,247840320,4.0397287781629063e+65,7.343673298346322e+60,80084.5,,,,Infinity,Infinity,106557.33333333333,88056,,,,,,,96,,Infinity,Infinity,8110397465139453,1307034156851415000,2.6685854589081026e+136,1.0222413016394034e+156,1.0876475726935929e+243,1.6924991267964257e+247,1.9164577161769263e+41,8.770672777961532e+52,4.484751382716498e+35,4.0401153039523006e+35,5.214359407231027e+247,1.2436098738940526e+282,3.124426753870206e+34,2.533918359889517e+36,1.584367617180979e+120,1.0240219074620682e+127,1.0761077494276314e+119,2.1790387833243472e+140,2.5416775301460486e+71,3.788576830956543e+72,1.343354208743726e+116,5.002266268237033e+120,2.6170865217961275e+98,2.0916730730692585e+104,3.6282836404836396e+38,1.646489734134712e+45,6.228559478390428e+33,2.509508571118695e+35,1.4379429823430104e+174,2.3428589297940796e+182,6.198160026822012e+185,2.092548185183082e+218,1.2588103014927011e+88,1.429708884385327e+97,9.818573933452045e+70,1.5744539754736413e+80,107578594413.16667,10695495353.5,2.9385109416529424e+42,2.5364341461634634e+47,4.069026617604612e+26,4.458459379670011e+35,3.731153130736325e+29,1.3436589177222954e+33,1271360929.4,1149635250240.2,6.059259259252043e+30,6.448565871261227e+32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,1.0301187532972826e+187,3.81440401412111e+202,161213441077.33334,136099390492854.4,9.573518771628706e+119,2.17528281105756e+106,,,,,7.849705243355806e+281,1.1007813928525273e+272,,,,,,,,,3.66039803151049e+35,2.4019754168546155e+41,1.0013768193861332e+210,1.11815257164467e+201,211921.33333333334,3498408,4.447822214595013e+62,6.439842764310117e+75,1.0046376186408601e+192,1.0366221824848393e+180,4.630383139687201e+39,1.3282341539044635e+43,5.182662980470124e+26,5.104097128697487e+37,1.2529033930206678e+160,6.265663800536188e+183,2.9320814839305746e+42,7.673309668692986e+58,1.6784835515184178e+95,2.8018939082727256e+108,1.8483835537685014e+100,8.715590740298098e+114,2.4193078576375962e+44,1.8307070743506343e+52,2.6226269088482586e+49,4.80416512576417e+64,2.0245126871909112e+71,1.811568004348599e+87,2.3377035026588547e+49,1.844522644351367e+60,5.182932004034806e+28,7.996392327726241e+24,1.511901800233604e+107,4.350607850471462e+118,1.501187358455052e+87,1.2524315957070796e+107,2.2658589058905892e+49,2.579241954524519e+55,3.4527040981040356e+30,6.508807492834143e+42,4436,24204,75810759278.66667,27064017361546820,64,688,2.4365528628399037e+40,1.8160162453464314e+47,832,152132,8.042552336943128e+35,1.6037807219068117e+45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
94786281667899900000,4.6266282130106814e+26,1.6110761967536476e+96,5.931911046885052e+112,993021804709.6666,991195054172.2,1.5214813528156107e+25,4.799385423879143e+22,130,,,,6.0072463200763224e+41,7.948091660080516e+37,963,,89,281,,,,,383025.6666666667,438,2.7932604273991297e+45,7.374864426308605e+51,,,6.365293772928664e+32,4.1665634665576943e+30,7.546226662477749e+29,5.010844696539771e+30,,,1656555806.8,5862560526.5,66787410790818275000,4.953952548821818e+26,,,8.358931636756083e+25,8.115634905399637e+30,6.819099911755684e+26,9.245091773175951e+28,105,30,1816597559.4,15077874027634.8,74947862509067120000,170974965582746160000,90897655683134600000,3242220259270697500,15110191583185.5,4894655666358.333,4.4542600891499846e+24,1.4183654339255237e+21,1643824952583,16816535027.5,10689521261184.427,24586061280125884,799990946698831200000,52189443412786274000,,,,,13569870112540.142,106881093886092270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
80708071996977300,1.6035590236508755e+22,4.992279006550506e+32,2.995748592586981e+36,97,543,59012232478.666664,83062443308.6,,,,,2.672322912223232e+48,1.8703215890309186e+48,,,,,,,,,97,415,6.053939060605388e+22,4.7005932386753936e+23,,,5092158090714158,1114610510080705,5.588181902097902e+24,6.843209973084942e+26,2135,110656,3182,68604,4.040448043648036e+34,1.6011575142722806e+43,,,5.1955194920623375e+26,9.406792620667537e+26,6480487264727264000,104645672403288100000,1714545452.8,14592417934.4,3228,152064,11543781818296,9211828778287210,4036,56140,1612961292.8,4962092838442,4.818484853811515e+28,3.743309419096633e+32,9806638663781.714,97955484612588590,1052959292.8,233934620824,26181773.75,44026578,,,64,544,18182243,206070054186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,Infinity,Infinity,101249276,478417814.25,7.480636465486514e+33,801302028921211000,12892015889915168000,8.803302103001489e+22,,,1.31365782740668e+264,1.171590571908648e+202,56557.333333333336,184052,268720,88309944,128,,,,,,6.264501653256617e+192,2.0240180337736858e+160,130303018013121210,211902022014015000000,5.059596414492015e+46,2.219318811414655e+46,1.2312798471470574e+100,1.811014593602581e+104,2.914920140284248e+28,9.153151434391516e+29,1.0009437334338726e+27,1.7505893673752101e+24,1.6622401526385916e+144,1.170725290542194e+129,812121198475610,29957301702321553000,1.7809221259342976e+52,6.176454629455638e+53,2.3040435612341994e+74,1.1051436308709893e+76,4.895505896039511e+40,1.150770073027543e+38,8.578886115029367e+33,3.5108669259090945e+35,1.2312438781760021e+69,2.156744974935804e+60,6.0093939360474594e+26,1.3540293934800878e+26,8.756466258255329e+23,6.581891156728874e+24,1.4082853941826365e+106,3.5341188469213026e+94,3.03675224059083e+59,2.992636152302295e+51,6.711173952206134e+43,1.7415912489800895e+37,1.1073933051624548e+32,5.846038654680103e+21,501387014124859000,23139604004067510,9.30471362797859e+26,174558414198232860,5.813600578448452e+40,2.1007540350104925e+38,32121598.75,20036182.75,18522517452877.168,5352402403009.5,1587544458958739000,16866867865.333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,3.059588995903782e+61,3.080642720522637e+54,,,,,,,,,7.496753427588306e+271,1.050444445259227e+306,88574737464412850,11664434447625684,12105646595.166666,34048.5,,,,,,,1.2946968030549027e+240,2.3754031815199123e+230,2016026028,82882832,3.062379040616921e+76,4.477658856220034e+97,1.6505533619003072e+174,8.249447038680554e+181,5.241988885722931e+34,1.0456951025449028e+46,72807296968810480000,3.604083364486324e+28,1.329177056178511e+112,6.3545767036211576e+150,3.6725994944589495e+46,1.8370856508277183e+49,2.1944157700724333e+83,3.223794193724392e+107,1.709443457324771e+106,3.7376150024321814e+137,3.673548392867681e+42,6.186880108343953e+46,3.912695192355559e+51,1.0399614224755485e+67,4.040826368396617e+45,1.091855196616655e+62,2.4719965304030647e+67,1.3387867282041494e+78,6.044488955605205e+46,2.890218085430985e+52,2.6929956689614232e+100,2.8500328010304e+106,2.762578003203187e+79,5.903136425243558e+108,2.693816575824912e+74,3.357537848980267e+99,5.042847467494291e+46,1.9686426090682617e+42,4040,33294,887645355122738200,110796061286713230,22472424,568,1459343137.6,102297505899340.8,17932224,7049610420,2.38814880361409e+69,2.10237200201612e+75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,1.499108890203586e+99,1.2127857317961099e+114,1132943132.6,152,1.258408401095013e+36,2.8659974994307016e+70,,,,,1.6832598468351867e+95,7.150252262913817e+126,6.208959370558736e+25,5.462633545171055e+25,73,191,,,,,162764539,295,1.8454899159520202e+80,2.464621920452494e+91,64,280,3.63491276767676e+43,2.22468781982256e+62,4.509523844185986e+50,4.444465792678527e+58,9104010372579.427,11781741180616654000,89684959783173950,143997482793445420,2.3063025948701686e+54,4.939113892642708e+67,1474499273,186158240112,5.38713863714074e+22,4.982405319790989e+22,4.352928341105219e+34,6.0130080113036e+48,7977798880644880000,2.68305770826907e+25,82693818187209.14,581806746061035300,6.233940817338144e+22,8.512688684746947e+31,5.754862991297409e+26,859151019411005800,16221420,176085448,4.908430529852376e+24,3.947080692012317e+36,4.6297047137368074e+22,8.727106258764793e+23,586869677171496800000,3.558489116379282e+27,6938185269496,120073921748841.6,20,244,,,,,7949380806520,572688809477037950,,,1452929131,322896221.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,242654.66666666666,204560,220324045,94498116810,96588.5,680,,,1.143872451136451e+39,5.6547387231633055e+32,1.0410913784887188e+21,5.218148702603501e+22,,,,,,,,,5547.5,0,26225628624025.6,14528227614.4,,,15891891121101301000,2.002212079022016e+21,98845778935190980000,2.5801062092554236e+22,,,105,176,17620343294.4,4463745479233.6,4831.5,64136,208226209459.2,106388211910,375490.3333333333,9607521.333333334,,,26162015.5,9407195058.75,17952399,204348246716,322454.3333333333,267231733.33333334,96,79,24020121601882.668,226902041841078.66,187745299414.66666,188846445058166.4,3336,67592,88,,14201618,2181818820,,,2014692121214.6667,117131310480148.8,,,,,4436,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,15783415894875.427,120509560.33333333,,,26030036029.75,,,,,,3.73204004832035e+65,8.558352285248008e+81,,,,,,,,,,,8.059206406807607e+48,2.0390480721082832e+50,96,248,9.393738053736046e+24,3.3984134535138024e+31,4.994068261477929e+36,9.771886635468806e+30,2013468268674.6667,34542692028033360,96,456,3.0042800325527e+73,2.676041517601069e+74,3244,168140,134681621609.33333,3536035230476.8,1.0074139414067539e+24,1.402001136403135e+32,806070604090807,3.5160039035038035e+22,974577939.2,609764642416,1212121460688,48030746693373400,12706856543552,45779743016038900000,,,966488798780881200000,2.9627289971051847e+25,926984445886980.6,2403214106.25,160305934427.2,3846722899256,72,,296029.3333333333,304176112,22202023.75,144078144072.25,3632,136112,19359602094.4,15206753917670.4,,,48064,287188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
