'userID', 'avgHoldTime', 'avgSeekTime', 'averageNgramTime', 'I ', 'AL', 'S ', 'KS', 'EI', 'D ', 'AK', 'L ', ' O', 'LE', 'MA', 'IN', 'SI', 'EL', 'E ', 'JA', 'LA'
5288, 87, 493, 1172, 453, 1172, 1172, 1172, 360, 312, 375, 1172, 437, 360, 359, 438, 344, 1172, 390, 375, 422
5289, 61, 869, 1879, 399, 416, 5657, 1879, 1879, 1879, 348, 1879, 1879, 1879, 1879, 352, 1879, 344, 408, 696, 363
5290, 85, 557, 1282, 422, 391, 1610, 312, 406, 453, 1282, 484, 469, 406, 422, 406, 312, 375, 328, 422, 594
5291, 61, 725, 1572, 416, 280, 264, 328, 312, 265, 312, 704, 6248, 216, 360, 344, 272, 336, 352, 311, 305
5292, 86, 553, 1290, 360, 359, 1290, 328, 1290, 390, 1290, 1290, 1290, 344, 344, 391, 1290, 1031, 375, 390, 485
5293, 64, 1064, 2284, 2284, 312, 2284, 2284, 2284, 2284, 2284, 2284, 408, 2284, 328, 2284, 430, 423, 2284, 368, 504
5294, 86, 378, 934, 422, 312, 297, 934, 438, 281, 934, 934, 703, 328, 375, 515, 312, 344, 313, 344, 437
5295, 89, 450, 1087, 416, 200, 1266, 1087, 1087, 1087, 1087, 1087, 1087, 734, 447, 434, 1087, 402, 417, 466, 333
5296, 88, 543, 1269, 1269, 1269, 1269, 1269, 1269, 1269, 1269, 1269, 1269, 459, 308, 1269, 1269, 1269, 1269, 391, 1269
5297, 94, 239, 690, 1333, 690, 690, 572, 690, 690, 690, 690, 690, 690, 690, 690, 439, 690, 690, 690, 690
5298, 22, 788, 1764, 1764, 1764, 1764, 1764, 3362, 1764, 1764, 1764, 1764, 377, 1764, 1764, 1764, 614, 1764, 1764, 1764
5299, 80, 1476, 3427, 3427, 3427, 730, 3427, 3427, 3427, 3427, 3427, 3427, 3427, 3427, 3427, 3427, 3427, 3427, 2188, 3427
5300, 90, 273, 759, 491, 759, 759, 759, 759, 759, 759, 759, 759, 759, 759, 759, 759, 759, 759, 759, 447
5301, 87, 1645, 3860, 3860, 3860, 3860, 3860, 3860, 3860, 3860, 3860, 3860, 3860, 3860, 3860, 3860, 1105, 286, 3860, 3860
5302, 101, 1370, 3040, 3040, 3040, 3040, 3040, 3040, 3040, 3040, 3040, 3040, 3040, 375, 3040, 3040, 3040, 3040, 3040, 3040
5303, 95, 2029, 4333, 4333, 4333, 4333, 4333, 4333, 4333, 4333, 4333, 4333, 4333, 4333, 4333, 4333, 4333, 4333, 4333, 4333
5304, 94, 2422, 5257, 5257, 5257, 5257, 5257, 5257, 5257, 5257, 5257, 5257, 5257, 5257, 5257, 5257, 5257, 5257, 5257, 5257
5305, 85, 1562, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406
5306, 100, 983, 2331, 2331, 2331, 2331, 2331, 2331, 2331, 2331, 2331, 2331, 2331, 2331, 2331, 2331, 2331, 2331, 2331, 2331
5307, 90, 895, 2113, 2113, 2113, 2113, 2113, 2113, 2113, 2113, 2113, 2113, 2113, 2113, 2113, 2113, 2113, 2113, 2113, 2113
5308, 92, 1226, 2724, 2724, 2724, 2724, 2724, 2724, 2724, 2724, 2724, 1557, 2724, 2724, 2724, 2724, 2724, 184, 2724, 2724
5309, 5, 1969, 4102, 4102, 4102, 4102, 4102, 4102, 4102, 4102, 4102, 4102, 4102, 4102, 4102, 4102, 4102, 4102, 4102, 4102
5310, 114, 650, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 448
5311, 104, 287, 829, 829, 366, 829, 829, 829, 829, 829, 829, 829, 829, 829, 732, 829, 829, 687, 829, 448
5312, 81, 682, 1742, 1742, 1742, 1742, 1742, 1742, 1742, 1742, 1742, 1742, 1742, 1742, 1742, 1742, 1742, 1742, 1742, 1742
5313, 85, 988, 2177, 2177, 2177, 2177, 2177, 2177, 2177, 2177, 2177, 2177, 2177, 2177, 2177, 2177, 2177, 297, 2177, 496
5314, 91, 667, 1590, 1590, 1590, 1590, 1590, 1590, 1590, 1590, 1590, 1590, 1590, 1590, 1590, 1590, 1590, 1590, 1590, 1590
5315, 89, 447, 1111, 548, 1111, 1111, 1111, 1111, 1111, 1111, 1111, 1111, 1111, 1111, 1111, 1111, 1111, 1111, 819, 1111
5316, 84, 276, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780
5317, 97, 739, 1676, 535, 489, 1686, 392, 348, 410, 441, 1676, 1661, 423, 471, 667, 291, 567, 623, 779, 218
5318, 98, 1229, 2697, 2697, 218, 2697, 2697, 2697, 2697, 2304, 2697, 2697, 2697, 2697, 1168, 325, 2697, 2697, 2697, 704
5319, 94, 704, 1665, 1665, 385, 1665, 1665, 1665, 1665, 1665, 1665, 1665, 1665, 1665, 516, 1665, 1665, 1665, 1665, 1665
5320, 99, 1098, 2423, 2423, 2423, 2423, 2423, 2423, 2423, 2423, 2423, 2423, 1134, 2423, 2423, 2423, 2423, 342, 834, 2423
5321, 109, 1051, 2323, 2323, 2323, 424, 744, 775, 336, 2323, 2323, 968, 664, 1832, 504, 3248, 960, 360, 417, 488
5322, 106, 976, 2197, 562, 287, 2197, 2197, 2197, 2197, 2197, 684, 5333, 359, 320, 2197, 2197, 301, 427, 468, 2197
5323, 96, 268, 732, 620, 732, 732, 344, 389, 259, 292, 370, 732, 438, 418, 473, 261, 732, 353, 732, 480
5324, 97, 426, 1055, 418, 243, 267, 438, 332, 459, 308, 1055, 815, 340, 489, 554, 1055, 327, 399, 561, 1055
5325, 102, 6888, 15018, 15018, 1082, 15018, 15018, 15018, 15018, 15018, 1167, 15018, 15018, 534, 15018, 15018, 15018, 953, 15018, 15018
5326, 102, 795, 1812, 318, 1812, 1812, 1812, 1812, 1812, 1812, 1812, 1812, 1812, 491, 559, 1143, 1812, 1812, 503, 825
5327, 102, 440, 1131, 535, 1131, 1131, 1131, 1131, 1131, 1131, 1131, 1131, 1131, 1131, 1131, 1131, 1131, 855, 1131, 1131
5328, 88, 1357, 3187, 3187, 3187, 3187, 3187, 3187, 3187, 3187, 3187, 3187, 3187, 3187, 3187, 3187, 3187, 3187, 3187, 3187
5329, 85, 82, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349
5330, 74, 437, 1043, 1043, 240, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 819, 1043, 1043, 1043, 254, 1815, 421
5331, 73, 116, 403, 403, 403, 403, 403, 403, 403, 403, 403, 403, 403, 403, 403, 403, 403, 403, 403, 403
5332, 111, 1057, 2549, 2549, 2549, 2549, 2549, 2549, 2549, 2549, 2549, 2549, 2549, 2549, 2549, 2549, 2549, 2549, 527, 2549
5333, 85, 535, 1294, 1294, 1294, 1294, 1294, 1294, 1294, 1294, 1294, 1294, 1294, 418, 1294, 1294, 1294, 1294, 286, 1294
5334, 97, 302, 850, 850, 850, 850, 850, 850, 850, 850, 850, 850, 850, 850, 850, 719, 850, 850, 850, 850
5335, 108, 767, 1863, 1863, 1863, 1863, 1863, 1863, 1863, 1863, 1863, 1863, 1863, 1863, 1863, 804, 1863, 386, 1863, 1863
5336, 98, 421, 1115, 1115, 1115, 1115, 1115, 1115, 1115, 1115, 1115, 1115, 1115, 1115, 1115, 1744, 1115, 1115, 1115, 1115
5337, 88, 190, 577, 577, 577, 577, 577, 577, 577, 577, 577, 577, 577, 577, 577, 542, 577, 281, 577, 577
5338, 96, 981, 2212, 2212, 2212, 2212, 2212, 2212, 2212, 2212, 2212, 2212, 2212, 2212, 2212, 486, 2212, 2212, 2212, 2212
5339, 100, 595, 1440, 1440, 1440, 756, 1440, 1440, 1440, 1440, 1440, 1440, 1440, 1440, 1440, 1440, 1440, 1440, 698, 1440
5340, 97, 365, 965, 965, 965, 965, 965, 965, 965, 965, 965, 965, 965, 965, 965, 965, 965, 965, 679, 965
5341, 91, 345, 890, 890, 890, 890, 890, 890, 890, 890, 890, 890, 890, 890, 890, 890, 890, 890, 668, 890
5342, 106, 834, 1853, 1853, 1853, 1853, 1853, 1853, 1853, 1853, 1853, 1853, 1853, 1853, 1853, 579, 1853, 1853, 612, 1853
5343, 5, 681, 1399, 1399, 1399, 1399, 1399, 1399, 1399, 1399, 1399, 1399, 1399, 1399, 1399, 1399, 1399, 1399, 1399, 1399
5344, 81, 508, 1230, 1230, 1158, 1230, 1230, 1230, 1230, 1230, 377, 1230, 1230, 1230, 1230, 1230, 1230, 1230, 1230, 1230
5345, 89, 333, 862, 1541, 527, 862, 862, 862, 862, 862, 862, 862, 862, 862, 487, 862, 862, 862, 862, 862
5346, 92, 940, 2145, 1541, 527, 2145, 2145, 2145, 2145, 2145, 2145, 2145, 2145, 2145, 487, 2145, 2145, 2145, 2145, 2145
5347, 100, 326, 936, 936, 936, 936, 936, 936, 936, 936, 936, 936, 936, 936, 936, 936, 936, 936, 936, 936
5348, 87, 261, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787
5349, 94, 218, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700
5350, 102, 443, 1138, 1138, 1138, 1138, 1138, 1138, 1138, 1138, 1138, 1138, 1138, 1138, 1138, 1138, 1138, 1138, 1138, 1138
5351, 91, 858, 1843, 1843, 1843, 1843, 1843, 1843, 1843, 1843, 1843, 1843, 1843, 1843, 1843, 1843, 1843, 1843, 1843, 1843
5352, 79, 311, 842, 842, 842, 842, 842, 842, 842, 842, 842, 842, 842, 842, 842, 842, 842, 307, 842, 842
5353, 97, 560, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 394, 423, 1274, 521, 599, 299, 232, 1274
5354, 103, 1941, 4222, 1510, 4222, 8844, 4222, 1170, 4222, 4222, 4222, 4222, 4222, 4222, 4222, 1419, 4222, 4222, 4222, 4222
5355, 91, 819, 1827, 428, 455, 854, 331, 273, 268, 1030, 340, 444, 329, 471, 432, 315, 349, 283, 344, 377
5356, 89, 932, 2076, 2076, 2076, 2076, 2076, 2076, 2076, 2076, 2076, 2076, 338, 2076, 2076, 472, 2076, 2076, 2076, 2076
5357, 69, 313, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 960, 825, 825
5360, 90, 1014, 2229, 2229, 347, 310, 492, 276, 443, 913, 439, 1202, 324, 2229, 642, 2229, 404, 259, 573, 418
5361, 71, 573, 1295, 1295, 1295, 6674, 1295, 1295, 278, 1295, 1295, 1295, 1295, 1295, 1295, 1295, 1295, 875, 1295, 1295
5362, 69, 463, 1099, 1099, 1099, 1099, 1099, 1099, 1099, 1099, 1099, 1099, 1099, 1099, 1099, 1099, 1099, 454, 813, 1099
5363, 76, 499, 1165, 1165, 250, 1165, 1165, 1165, 514, 1165, 1165, 1165, 1165, 1415, 793, 1165, 1165, 741, 639, 1165
5364, 71, 1130, 2468, 563, 328, 2468, 406, 2468, 531, 2468, 438, 2468, 607, 2468, 2468, 2468, 2468, 406, 2468, 2468
5365, 69, 1424, 3126, 400, 3126, 3126, 3126, 15376, 3126, 3126, 3126, 857, 448, 3126, 3126, 336, 3126, 3126, 35406, 3126
5366, 71, 727, 1604, 1063, 907, 250, 1604, 1604, 312, 1604, 1604, 578, 352, 359, 438, 815, 859, 658, 848, 602
5367, 75, 449, 1053, 1053, 666, 291, 317, 1053, 360, 268, 1053, 927, 447, 359, 453, 320, 938, 250, 390, 435
5368, 72, 665, 1480, 578, 943, 330, 829, 516, 270, 602, 1480, 5578, 3902, 1270, 515, 291, 353, 458, 453, 676
5369, 70, 822, 1790, 1790, 321, 870, 910, 986, 250, 3204, 437, 1790, 1790, 562, 422, 547, 609, 381, 687, 6065
5370, 66, 188, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 469, 550, 550, 550
5371, 70, 215, 578, 448, 220, 578, 578, 578, 578, 578, 391, 578, 552, 578, 578, 578, 391, 328, 578, 709
5372, 73, 873, 1868, 1868, 1149, 266, 313, 1868, 241, 1868, 407, 836, 320, 484, 447, 525, 329, 622, 1868, 828
5373, 65, 1687, 3631, 3631, 3631, 3631, 375, 3631, 3631, 3631, 3631, 3631, 3631, 3631, 3631, 3631, 3631, 688, 709, 3631
5374, 86, 1982, 4398, 4398, 4398, 4398, 4398, 4398, 4398, 4398, 4398, 4398, 4398, 4398, 4398, 458, 4398, 293, 4398, 421
5375, 73, 2024, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552
5376, 7, 1002, 2039, 2039, 2039, 2039, 2039, 2039, 2039, 2039, 2039, 2039, 2039, 2039, 2039, 2039, 2039, 2039, 2039, 2039
5377, 77, 2065, 4441, 4441, 4441, 323, 4441, 4441, 4441, 4441, 4441, 4441, 4441, 4441, 4441, 1891, 4441, 4441, 4441, 4441
5378, 69, 486, 1132, 1132, 282, 1132, 1132, 1132, 1132, 1132, 1132, 1132, 297, 1132, 531, 1132, 343, 297, 703, 1132
5379, 71, 635, 1420, 344, 1420, 1031, 1420, 1420, 798, 1420, 1420, 876, 250, 924, 547, 482, 409, 265, 850, 454
5380, 74, 508, 1182, 1182, 1182, 827, 1182, 1182, 3281, 1182, 1182, 1210, 394, 674, 689, 431, 437, 1182, 1182, 1182
5381, 73, 1317, 2799, 526, 2799, 5405, 2799, 2799, 2799, 2799, 2799, 2799, 2799, 2740, 2799, 511, 2799, 627, 2799, 2799
5382, 71, 1253, 2702, 2702, 318, 2702, 358, 2702, 844, 2702, 2702, 16441, 2702, 381, 2702, 2702, 2702, 2583, 314, 2702
5383, 70, 7398, 15144, 606, 15144, 469, 15144, 15144, 15144, 15144, 15144, 15144, 1641, 392, 463, 15144, 344, 438, 15144, 1126
5384, 74, 616, 1387, 702, 948, 1387, 1387, 383, 509, 1387, 1387, 1169, 489, 401, 423, 1519, 459, 447, 547, 302
5385, 72, 1038, 2239, 536, 2239, 829, 798, 2239, 302, 2239, 2239, 2239, 2239, 378, 657, 501, 2239, 2239, 512, 1908
5386, 72, 467, 1097, 1097, 1097, 1097, 1097, 1097, 1097, 1097, 1097, 817, 1097, 1097, 1097, 1097, 1097, 1097, 1097, 1097
5387, 165, 4183, 10108, 10108, 10108, 10108, 10108, 10108, 10108, 10108, 10108, 10108, 10108, 10108, 10108, 10108, 10108, 10108, 10108, 10108
5388, 72, 488, 1260, 1260, 1260, 1260, 1260, 1260, 1260, 1260, 1260, 1260, 1260, 1260, 1260, 1260, 1260, 1260, 1260, 1260
5389, 75, 1133, 2465, 328, 2465, 2465, 2465, 5124, 2465, 2465, 532, 2465, 2465, 2465, 2465, 922, 390, 390, 390, 469
5390, 73, 363, 912, 912, 310, 912, 469, 912, 1002, 912, 437, 912, 912, 912, 912, 912, 912, 422, 912, 912
5391, 73, 351, 858, 421, 297, 858, 858, 858, 344, 858, 312, 858, 858, 437, 461, 858, 858, 1102, 1265, 858
5392, 69, 540, 1253, 1253, 1253, 1253, 1253, 1172, 1253, 1253, 438, 1282, 1253, 1253, 1253, 1253, 390, 1253, 1253, 359
5393, 77, 342, 869, 523, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869
5394, 77, 218, 618, 618, 618, 618, 719, 618, 618, 618, 485, 618, 531, 618, 618, 344, 618, 410, 618, 618
5395, 74, 1584, 3557, 1188, 3557, 3557, 3557, 3557, 3557, 3557, 496, 3557, 3557, 375, 3557, 3557, 703, 3557, 3557, 437
5396, 79, 2036, 4265, 390, 311, 280, 547, 4265, 890, 2047, 438, 828, 563, 4265, 4265, 4265, 563, 390, 281, 500
5397, 72, 335, 837, 837, 383, 837, 837, 837, 837, 837, 837, 837, 837, 837, 453, 837, 468, 837, 2765, 837
5398, 77, 1153, 2638, 2102, 2638, 2638, 2638, 7466, 2638, 2638, 2638, 3098, 581, 2638, 730, 2638, 2638, 585, 2638, 2638
5399, 74, 469, 1103, 1103, 297, 1103, 1103, 282, 1103, 1103, 1103, 1103, 1103, 1103, 1103, 1103, 1103, 281, 1103, 1103
5400, 75, 538, 1248, 1248, 291, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1406, 1248, 296, 1248, 375, 402, 1248
5401, 72, 1350, 2895, 2895, 1259, 2895, 891, 2895, 322, 2895, 2895, 2895, 2895, 2895, 498, 2895, 2895, 792, 935, 2895
5402, 77, 375, 829, 829, 829, 829, 829, 829, 829, 829, 829, 829, 829, 829, 829, 829, 829, 381, 829, 868
5403, 89, 534, 1282, 1282, 1282, 1282, 422, 1282, 1282, 390, 1282, 1282, 1282, 1282, 516, 1282, 1282, 1797, 1282, 1282
5404, 93, 308, 850, 850, 850, 422, 578, 850, 850, 850, 850, 850, 850, 328, 850, 359, 850, 850, 850, 850
5405, 91, 413, 1103, 1103, 1103, 1103, 1103, 1103, 578, 1103, 1103, 1103, 1103, 1103, 469, 1103, 1103, 891, 1103, 1103
5406, 87, 259, 767, 767, 767, 767, 767, 767, 767, 767, 767, 767, 767, 767, 767, 767, 767, 767, 767, 767
5407, 98, 239, 730, 730, 730, 730, 730, 730, 730, 730, 730, 730, 730, 730, 468, 730, 730, 265, 730, 730
5408, 91, 160, 535, 375, 535, 535, 535, 547, 281, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535
5409, 113, 879, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964, 1964
5410, 91, 372, 1014, 1014, 344, 360, 1014, 1014, 1014, 1014, 1014, 1014, 1014, 1014, 1014, 1014, 1014, 1014, 1014, 1014
5411, 92, 1152, 2510, 555, 251, 2510, 2510, 2510, 372, 2510, 494, 2510, 611, 340, 459, 870, 444, 1386, 2510, 2510
5412, 91, 1005, 2226, 608, 243, 255, 308, 2226, 1486, 363, 1120, 2226, 287, 382, 443, 2226, 2226, 723, 2226, 450
5413, 93, 488, 1183, 1183, 1183, 5518, 1183, 1183, 1183, 1183, 1183, 1183, 1183, 460, 1183, 1183, 1183, 1183, 1183, 1183
5414, 74, 437, 1043, 1043, 240, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 819, 1043, 1043, 1043, 254, 1815, 421
5415, 93, 258, 754, 754, 754, 754, 754, 754, 754, 968, 754, 754, 754, 754, 754, 754, 754, 1258, 754, 754
5416, 94, 229, 692, 692, 921, 692, 692, 692, 692, 692, 692, 692, 692, 692, 492, 692, 692, 692, 692, 692
5417, 102, 200, 641, 641, 595, 641, 641, 641, 641, 641, 641, 641, 641, 641, 1406, 641, 641, 641, 641, 641
5418, 72, 87, 332, 332, 332, 332, 332, 332, 332, 332, 332, 332, 332, 332, 332, 332, 332, 332, 332, 332
5419, 89, 377, 961, 961, 961, 961, 961, 961, 961, 961, 961, 961, 961, 961, 961, 961, 961, 267, 961, 647
5420, 83, 1390, 3170, 3170, 3170, 3170, 3170, 3170, 3170, 3170, 3170, 3170, 3170, 3170, 499, 3170, 3170, 3170, 3170, 548
5421, 136, 1383, 3018, 3018, 3018, 3018, 3018, 3018, 752, 3018, 3018, 3018, 3018, 424, 3018, 3018, 3018, 3018, 3018, 3018
5422, 79, 91, 354, 354, 354, 354, 354, 354, 354, 354, 354, 354, 354, 354, 354, 354, 354, 354, 354, 354
5423, 79, 160, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455
5424, 68, 1705, 3555, 515, 285, 320, 320, 373, 324, 968, 478, 868, 446, 394, 478, 413, 433, 341, 4898, 425
5425, 75, 2155, 4471, 491, 1328, 389, 4471, 755, 331, 362, 4471, 1000, 755, 979, 458, 250, 2108, 2616, 552, 331
5426, 107, 410, 1041, 605, 652, 1368, 1041, 479, 1041, 554, 1041, 1041, 449, 471, 187, 477, 1041, 1718, 1041, 334
5427, 106, 319, 855, 707, 315, 855, 430, 855, 855, 432, 855, 855, 535, 855, 517, 366, 609, 973, 449, 388
5428, 106, 294, 808, 318, 514, 808, 808, 808, 808, 808, 808, 416, 808, 947, 465, 808, 808, 476, 373, 396
5429, 108, 452, 1126, 1126, 640, 1126, 438, 339, 552, 458, 1126, 1395, 518, 4355, 481, 1088, 363, 971, 434, 640
5430, 108, 493, 1205, 621, 459, 462, 370, 330, 2385, 458, 2025, 592, 833, 307, 567, 367, 1178, 363, 762, 508
5431, 110, 424, 1069, 1301, 278, 538, 611, 365, 545, 339, 1069, 667, 265, 334, 478, 754, 525, 537, 497, 611
5432, 113, 2156, 5002, 5002, 5002, 5002, 5002, 936, 5002, 5002, 5002, 5002, 1017, 534, 5002, 5002, 5002, 5002, 5002, 5002
5433, 94, 191, 620, 620, 620, 620, 620, 620, 620, 620, 620, 620, 620, 620, 352, 620, 620, 620, 620, 620
5434, 96, 143, 518, 518, 518, 518, 518, 518, 518, 518, 518, 518, 518, 518, 320, 518, 518, 518, 518, 518
5435, 104, 1699, 3672, 467, 334, 3672, 3672, 468, 3672, 3672, 3672, 434, 336, 3672, 340, 3672, 3672, 421, 3672, 3672
5436, 109, 946, 2114, 485, 490, 335, 888, 385, 373, 2114, 1287, 657, 402, 569, 405, 637, 909, 545, 445, 399
5437, 103, 1590, 3415, 3415, 3415, 3415, 3415, 3415, 3415, 3415, 3415, 3415, 3415, 3415, 3415, 3415, 3415, 3415, 3415, 3415
5438, 114, 457, 1182, 1182, 1182, 1182, 1182, 1182, 482, 1182, 1182, 1182, 1182, 1182, 1182, 1182, 1182, 983, 1182, 1182
5439, 114, 547, 1301, 1301, 1301, 1301, 1301, 1301, 1301, 1301, 1301, 1301, 1301, 1301, 957, 1301, 1301, 521, 1301, 1301
5440, 109, 228, 699, 368, 699, 699, 699, 1142, 699, 699, 699, 359, 363, 699, 699, 699, 699, 415, 699, 699
5441, 115, 657, 1550, 1191, 377, 1550, 1550, 467, 1414, 610, 1550, 6894, 517, 423, 470, 418, 547, 352, 512, 366
5442, 106, 534, 1280, 328, 393, 524, 265, 483, 477, 370, 441, 534, 787, 997, 514, 379, 1280, 635, 457, 1280
5443, 15, 933, 1926, 967, 876, 1926, 1926, 5498, 1926, 920, 1003, 1926, 856, 1030, 472, 1926, 904, 1926, 1534, 1926
5444, 108, 798, 1832, 390, 1832, 1832, 1832, 1832, 1832, 1832, 621, 534, 953, 751, 298, 1832, 571, 427, 489, 473
5445, 103, 603, 1440, 576, 495, 1440, 1440, 1440, 429, 1440, 1440, 883, 403, 1440, 1440, 647, 453, 1440, 390, 1440
5446, 129, 3512, 7397, 7397, 7397, 6285, 7397, 719, 744, 7397, 7397, 7397, 7397, 7397, 417, 7397, 7397, 471, 660, 481
5447, 107, 743, 1677, 1183, 1677, 734, 468, 817, 523, 1677, 516, 1677, 500, 450, 1677, 1677, 570, 533, 353, 1751
5448, 95, 1153, 2517, 2517, 551, 2517, 2517, 2517, 835, 2517, 1167, 2517, 2517, 2517, 2517, 744, 850, 2517, 2517, 599
5449, 99, 549, 1301, 1301, 899, 758, 1301, 1301, 474, 1301, 1301, 600, 805, 459, 424, 1146, 703, 469, 418, 500
5451, 164, 4720, 9996, 9996, 9996, 9996, 9996, 9996, 9996, 9996, 9996, 9996, 9996, 9996, 9996, 9996, 9996, 9996, 9996, 9996
5452, 117, 1495, 3248, 1201, 354, 494, 713, 3248, 329, 639, 952, 583, 53627, 315, 7476, 3248, 923, 1272, 484, 489
5453, 122, 2557, 5540, 5540, 5540, 5540, 5540, 5540, 5540, 5540, 5540, 5540, 5540, 5540, 5540, 5540, 5540, 5540, 5540, 5540
5454, 137, 9226, 19196, 19196, 1248, 19196, 19196, 19196, 19196, 19196, 19196, 19196, 19196, 19196, 19196, 19196, 19196, 19196, 776, 19196
5455, 99, 1214, 2650, 2650, 2650, 449, 1151, 2650, 2650, 2650, 2650, 509, 2650, 1496, 553, 2650, 847, 439, 710, 2650
5456, 128, 872, 2010, 491, 448, 413, 743, 2010, 2010, 2010, 1052, 513, 440, 1127, 808, 2010, 3563, 469, 634, 1097
5457, 170, 2987, 6548, 6548, 6548, 6548, 6548, 6548, 6548, 6548, 6548, 6548, 6548, 6548, 6548, 6548, 6548, 6548, 6548, 6548
5458, 161, 2664, 6091, 6091, 6091, 6091, 6091, 6091, 6091, 6091, 6091, 732, 6091, 6091, 6091, 6091, 6091, 6091, 6091, 6091
5459, 121, 1649, 3816, 3816, 3816, 3816, 3816, 3816, 3816, 3816, 3816, 3816, 3816, 3816, 998, 3816, 3816, 3816, 738, 3816
5460, 117, 824, 1900, 1900, 532, 1900, 1900, 1900, 1900, 1900, 1900, 1900, 1900, 1734, 1900, 1900, 658, 1900, 500, 1900
5461, 107, 649, 1527, 637, 1527, 416, 1527, 1527, 416, 628, 1527, 1527, 1527, 501, 520, 686, 1527, 1527, 459, 416
5462, 116, 2213, 4683, 637, 4683, 416, 4683, 4683, 416, 628, 4683, 4683, 4683, 501, 520, 686, 4683, 4683, 459, 416
5463, 113, 1800, 3836, 652, 561, 467, 3836, 754, 416, 685, 3836, 624, 776, 547, 653, 916, 750, 1486, 516, 3836
5464, 110, 632, 1485, 634, 453, 2029, 397, 376, 382, 481, 1103, 447, 513, 552, 328, 4534, 341, 377, 773, 369
5465, 88, 361, 906, 1004, 639, 906, 906, 906, 296, 408, 906, 444, 404, 326, 268, 442, 389, 906, 580, 399
5466, 117, 751, 1741, 522, 496, 626, 248, 1084, 1080, 421, 693, 1554, 462, 240, 656, 422, 404, 1034, 392, 353
5467, 110, 767, 1757, 518, 277, 367, 492, 427, 876, 1757, 1366, 834, 427, 498, 727, 384, 407, 401, 388, 427
5468, 111, 644, 1513, 959, 538, 382, 1513, 428, 487, 393, 1053, 540, 470, 342, 3470, 514, 321, 443, 417, 287
5469, 115, 713, 1659, 481, 544, 487, 454, 1659, 420, 397, 794, 518, 1128, 518, 750, 1075, 435, 537, 792, 429
5470, 110, 418, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073
5471, 111, 322, 893, 893, 893, 893, 893, 893, 893, 893, 893, 893, 893, 893, 893, 893, 893, 893, 893, 893
5472, 103, 223, 660, 660, 660, 660, 660, 660, 660, 660, 660, 660, 660, 660, 660, 660, 660, 660, 660, 660
5473, 144, 688, 1733, 1733, 1733, 1733, 1733, 1733, 1733, 1733, 1733, 1733, 1733, 1733, 1733, 1733, 1733, 1733, 1733, 1733
5474, 95, 304, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847
5475, 111, 1274, 2778, 793, 722, 734, 2778, 2778, 2778, 2778, 740, 829, 317, 416, 254, 473, 370, 2972, 1051, 270
5476, 108, 545, 1492, 664, 1492, 1492, 1492, 1492, 1492, 1492, 1492, 1492, 1492, 1492, 1492, 1492, 535, 1492, 1492, 1492
5477, 128, 4507, 9324, 689, 769, 1246, 9324, 9324, 9324, 9324, 815, 9324, 9324, 9324, 386, 9324, 9324, 9324, 657, 9324
5478, 111, 1346, 2887, 6383, 378, 667, 861, 1277, 356, 2887, 997, 1019, 581, 584, 386, 615, 644, 543, 892, 356
5479, 103, 1496, 3434, 4022, 3434, 3434, 3434, 3434, 3434, 3434, 3434, 3434, 3434, 3434, 2026, 3434, 3434, 3434, 3434, 3434
5480, 110, 540, 1316, 1316, 1072, 6901, 1316, 379, 1340, 476, 1316, 1064, 456, 342, 430, 518, 1316, 1502, 389, 544
