num,userID,avgHoldTime,avgSeekTime,averageNgramTime,I,AL,S,KS,EI,D,AK,L,O,LE,MA,IN,SI,EL,E,JA,LA,label
733,763,73,1496,3219,1003.300417,717.1615618,219,639.5986021,2009.008122,1177.30961,616,1747.429268,1781.120632,675.6157162,871.4956309,266,760.6002876,647.9096863,365,130,1000.98157,1
734,764,66,1132,2597,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,348,760.6002876,647.9096863,965.0537283,1379.438976,319,1
735,765,79,487,1202,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
736,766,74,2811,5819,1003.300417,251,400,246,2009.008122,336,531,1747.429268,522,493,871.4956309,280,760.6002876,1157,404,251,4548,1
737,767,80,3376,6985,996,389,342,639.5986021,2009.008122,206,2445,1747.429268,738,675.6157162,871.4956309,270,760.6002876,471,405,523,389,1
738,768,79,1966,4119,581,537,269,257,2009.008122,1177.30961,487,453,2019,258,871.4956309,324,263,323,212,529,294,1
739,769,77,310,780,1095,717.1615618,320,639.5986021,4607,344,718,412,1781.120632,367,640,431,760.6002876,647.9096863,454,1379.438976,1000.98157,1
740,770,76,1760,3703,490,717.1615618,265,639.5986021,2009.008122,265,1299.677705,308,1781.120632,287,871.4956309,334,484,358,285,333,525,1
741,771,84,2142,4488,372,778,268,345,2009.008122,1177.30961,437,369,1781.120632,675.6157162,871.4956309,600,302,445,335,4872,280,1
742,772,79,2183,4576,1003.300417,327,490,293,899,375,458,1747.429268,1781.120632,675.6157162,871.4956309,369,760.6002876,647.9096863,277,1379.438976,275,1
743,773,76,1154,2479,363,415,1510.093069,268,478,308,431,911,1781.120632,675.6157162,871.4956309,290,406,411,203,1379.438976,341,1
744,774,64,93,330,1003.300417,717.1615618,276,639.5986021,2009.008122,1177.30961,169,1747.429268,364,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,246,1000.98157,1
745,775,82,5370,13065,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
746,776,62,106,354,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,255,1000.98157,1
747,777,84,2479,5364,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
748,778,76,1090,2493,365,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,372,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
749,779,73,154,515,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,617,965.0537283,1379.438976,1000.98157,1
750,780,7,883,1841,1003.300417,717.1615618,335,273,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,550,483,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
751,781,79,228,657,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,332,760.6002876,305,296,1379.438976,1000.98157,1
752,782,69,96,370,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,247,647.9096863,209,1379.438976,1000.98157,1
753,783,69,183,535,1003.300417,717.1615618,993,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,197,675.6157162,871.4956309,316,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
754,784,73,339,882,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
755,785,70,1193,2874,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,355,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
756,786,105,784,1895,423,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
757,787,82,273,731,1003.300417,511,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,479,675.6157162,440,826.7466775,760.6002876,647.9096863,361,370,1000.98157,1
758,788,78,210,607,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,449,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,609,965.0537283,253,1000.98157,1
759,789,78,379,932,1003.300417,717.1615618,647,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,339,331,518,318,387,234,392,1
760,790,80,306,816,1003.300417,717.1615618,457,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,521,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,418,1000.98157,1
761,791,107,463,1194,2486,717.1615618,1510.093069,639.5986021,4484,1177.30961,1299.677705,1747.429268,337,449,871.4956309,403,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
762,792,79,606,984,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,878,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
763,793,76,2193,4642,1003.300417,219,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
764,794,79,490,1192,353,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,706,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,382,476,1000.98157,1
765,795,83,125,443,1003.300417,717.1615618,1510.093069,639.5986021,411,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,618,760.6002876,647.9096863,362,1379.438976,294,1
766,796,75,354,897,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,350,760.6002876,348,999,1379.438976,1000.98157,1
767,797,69,3774,8090,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,347,760.6002876,647.9096863,262,1379.438976,1000.98157,1
768,798,78,1245,2655,248,232,415,243,2009.008122,1177.30961,853,272,413,466,844,319,330,228,410,286,302,1
769,799,78,5491,11367,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,363,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
770,800,77,793,1767,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,341,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,464,760.6002876,287,965.0537283,1379.438976,1000.98157,1
771,801,76,1475,3163,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,302,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,313,760.6002876,243,965.0537283,1379.438976,1000.98157,1
772,802,10,1080,2299,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
773,803,75,2838,5925,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
774,805,77,2557,5283,485,501,4188,277,2009.008122,1746,302,317,2656,482,1170,339,661,282,246,723,283,1
775,806,81,1343,2859,345,500,1510.093069,290,250,233,344,626,1781.120632,267,871.4956309,364,389,2513,349,440,216,1
776,807,89,631,1432,304,627,343,210,307,1363,2872,1747.429268,510,217,428,285,760.6002876,280,563,278,406,1
777,808,71,4524,9932,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
778,809,89,989,2240,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
779,810,85,1096,2434,311,332,1510.093069,639.5986021,2009.008122,234,1299.677705,1747.429268,1781.120632,480,871.4956309,516,760.6002876,228,199,419,216,1
780,811,62,88,324,426,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,268,1747.429268,1781.120632,455,871.4956309,826.7466775,760.6002876,647.9096863,382,1379.438976,1000.98157,1
781,812,79,84,386,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,280,1379.438976,1000.98157,1
782,813,62,3115,7134,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
783,814,71,1299,2151,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,1438,1379.438976,1000.98157,1
784,815,101,362,1033,1003.300417,992,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,2187,972,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
785,816,74,381,949,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,285,1747.429268,1781.120632,675.6157162,871.4956309,324,760.6002876,647.9096863,8100,183,578,1
786,817,81,401,1022,1003.300417,717.1615618,1510.093069,639.5986021,269,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,380,760.6002876,647.9096863,481,1379.438976,1000.98157,1
787,818,74,289,753,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,293,760.6002876,647.9096863,690,1379.438976,1000.98157,1
788,819,91,247,737,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,697,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,459,1379.438976,1000.98157,1
789,820,77,6627,14257,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,325,760.6002876,647.9096863,965.0537283,512,1000.98157,1
790,821,81,508,1201,397,717.1615618,1510.093069,639.5986021,2009.008122,419,1299.677705,1747.429268,398,675.6157162,325,397,760.6002876,268,395,1379.438976,491,1
791,822,69,582,1483,1003.300417,717.1615618,201,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,277,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
792,824,9,1453,3107,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
793,825,88,1389,2968,436,717.1615618,395,414,277,1177.30961,409,381,418,675.6157162,320,388,633,285,225,708,267,1
794,826,87,2364,4922,454,277,439,350,389,528,226,1747.429268,4847,280,871.4956309,421,336,244,277,342,270,1
795,827,97,7472,15482,1003.300417,250,1510.093069,639.5986021,2009.008122,597,1299.677705,1747.429268,1781.120632,898,871.4956309,346,760.6002876,647.9096863,572,1379.438976,1000.98157,1
796,828,93,756,1763,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,331,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
797,829,89,1021,2336,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,552,647.9096863,965.0537283,1379.438976,1000.98157,1
798,830,88,67,355,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,216,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
799,831,80,1232,2697,1003.300417,717.1615618,1510.093069,639.5986021,432,1177.30961,384,1747.429268,1437,675.6157162,871.4956309,335,760.6002876,647.9096863,965.0537283,360,1000.98157,1
800,832,89,3746,7778,1003.300417,418,751,639.5986021,2009.008122,284,3864,1747.429268,1781.120632,426,427,384,760.6002876,300,5763,1379.438976,1000.98157,1
801,833,99,4631,9593,346,202,1510.093069,639.5986021,2009.008122,1066,1299.677705,1747.429268,1781.120632,450,871.4956309,316,760.6002876,647.9096863,366,381,1000.98157,1
802,834,74,363,900,1003.300417,717.1615618,519,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,547,871.4956309,314,760.6002876,299,235,297,1000.98157,1
803,835,16,664,1397,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,507,627,581,367,760.6002876,1936,965.0537283,3749,1000.98157,1
804,836,85,826,1859,1003.300417,717.1615618,1510.093069,639.5986021,316,366,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,317,760.6002876,303,484,1379.438976,332,1
805,837,119,5676,12013,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1081,1299.677705,1747.429268,1781.120632,331,871.4956309,350,760.6002876,647.9096863,741,1379.438976,1000.98157,1
806,838,94,4600,9773,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,1638,871.4956309,826.7466775,760.6002876,647.9096863,519,1379.438976,1000.98157,1
807,839,69,144,463,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
808,840,86,1306,1989,511,452,1510.093069,639.5986021,402,349,1299.677705,1747.429268,430,364,871.4956309,826.7466775,760.6002876,1635,965.0537283,234,1000.98157,1
809,841,85,140,478,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,413,1379.438976,284,1
810,842,83,377,946,1003.300417,717.1615618,1510.093069,639.5986021,169,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,352,760.6002876,375,450,1379.438976,269,1
811,844,83,1967,4188,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,713,1299.677705,1747.429268,1781.120632,663,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
812,845,67,81,318,322,351,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,220,1000.98157,1
813,846,4,921,1897,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
814,847,87,449,1090,517,435,1510.093069,639.5986021,2009.008122,414,1299.677705,1747.429268,1723,331,520,930,760.6002876,434,784,669,254,1
815,848,59,330,790,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,296,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,2502,760.6002876,209,250,1379.438976,1000.98157,1
816,850,90,1562,3479,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,998,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,437,1
817,851,60,122,421,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,416,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
818,852,71,2215,4809,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,2837,1747.429268,1781.120632,675.6157162,871.4956309,1432,210,647.9096863,580,1379.438976,1000.98157,1
819,853,78,312,805,527,718,499,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,609,1000.98157,1
820,854,85,486,1196,1003.300417,717.1615618,1510.093069,639.5986021,332,1177.30961,1299.677705,1747.429268,1398,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
821,855,89,2851,5905,1003.300417,569,367,288,318,433,432,1747.429268,418,921,871.4956309,465,453,647.9096863,305,1379.438976,339,1
822,856,86,713,1631,522,483,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,866,871.4956309,826.7466775,328,647.9096863,361,1379.438976,1000.98157,1
823,857,4,824,1765,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
824,858,5,591,1205,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
825,859,83,744,1726,1003.300417,440,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,269,1
826,860,80,222,601,1003.300417,717.1615618,299,639.5986021,2009.008122,1177.30961,501,1747.429268,1781.120632,675.6157162,871.4956309,1901,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
827,861,82,378,949,1003.300417,562,1510.093069,639.5986021,429,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,336,760.6002876,647.9096863,298,1379.438976,1000.98157,1
828,862,92,319,763,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,367,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,1
