'userCount', 'averageHoldTime', 'averageSeekTime', 'averageNgramTime'
4273, 86, 20547, 42323
4274, 79, 1292, 2755
4275, 74, 1000, 2162
4276, 63, 142, 440
4277, 66, 188, 550
4278, 104, 6985, 14238
4279, 76, 1842, 4420
4280, 91, 819, 1827
4281, 87, 456, 1089
4282, 63, 551, 1238
4283, 80, 27531, 56211
4284, 76, 373, 992
4285, 72, 1038, 2239
4286, 96, 590, 1383
4287, 67, 1026, 2495
4288, 64, 283, 711
4289, 123, 3178, 6782
4290, 79, 5926, 12231
4291, 100, 3779, 7753
4292, 102, 200, 641
4293, 77, 375, 829
4294, 67, 651, 1438
4295, 111, 283, 812
4296, 90, 2688, 5767
4297, 76, 506, 1182
4298, 85, 422, 1024
4299, 85, 446, 1072
4300, 60, 439, 1001
4301, 104, 272, 769
4302, 72, 891, 1930
4303, 103, 682, 1619
4304, 62, 406, 965
4305, 108, 798, 1832
4306, 95, 941, 2157
4307, 121, 1649, 3816
4308, 66, 412, 970
4309, 80, 319, 866
4310, 64, 887, 1915
4311, 115, 24257, 50042
4312, 80, 725, 1671
4313, 55, 551, 1338
4314, 64, 6039, 12508
4315, 103, 3816, 7884
4316, 108, 493, 1205
4317, 69, 1245, 2632
4318, 101, 2500, 4946
4319, 165, 6416, 13705
4320, 87, 757, 1710
4321, 89, 1511, 3240
4322, 101, 5759, 11529
4323, 85, 6473, 13707
4324, 52, 484, 1108
4325, 84, 644, 1466
4326, 95, 3576, 8527
4327, 64, 155, 473
4328, 58, 1003, 2131
4329, 63, 846, 1846
4330, 107, 582, 1378
4331, 113, 771, 1788
4332, 67, 3202, 6684
4333, 60, 6635, 13975
4334, 69, 430, 1013
4335, 107, 486, 1181
4336, 113, 686, 1614
4337, 87, 586, 1347
4338, 118, 1212, 2661
4339, 115, 391, 1054
4340, 93, 5092, 8544
4341, 102, 3228, 6665
4342, 57, 219, 568
4343, 77, 703, 1592
4344, 70, 460, 1067
4345, 115, 1013, 2163
4346, 74, 507, 1182
4347, 76, 223, 601
4348, 114, 1170, 2587
4349, 112, 1092, 2400
4350, 98, 6416, 14531
4351, 75, 178, 546
4352, 69, 828, 1811
4353, 73, 553, 1267
4354, 78, 859, 1919
4355, 91, 3653, 7322
4356, 93, 2734, 5737
4357, 59, 305, 741
4358, 58, 1046, 2216
4359, 80, 717, 1599
4360, 71, 4109, 8512
4361, 73, 1139, 2441
4362, 63, 587, 1307
4363, 119, 2482, 5364
4364, 114, 761, 1783
4365, 71, 2416, 5301
4366, 69, 371, 890
4367, 67, 1278, 2679
4368, 111, 653, 1531
4369, 124, 3449, 7198
4370, 60, 601, 1339
4371, 77, 537, 1275
4372, 87, 636, 1457
4373, 84, 749, 1688
4374, 90, 630, 1470
4375, 70, 1356, 2910
4376, 107, 3253, 4225
4377, 65, 858, 1962
4378, 99, 1214, 2650
4379, 95, 1153, 2517
4380, 96, 1783, 3882
4381, 58, 289, 704
4382, 115, 782, 1806
4383, 66, 1338, 2813
4384, 156, 4349, 10166
4385, 55, 532, 1244
4386, 44, 1799, 3606
4387, 94, 738, 1734
4388, 115, 657, 1550
4389, 94, 1982, 4193
4390, 60, 992, 2107
4391, 147, 5559, 11706
4392, 87, 259, 767
4393, 93, 488, 1183
4394, 62, 528, 1198
4395, 166, 3316, 7522
4396, 81, 1886, 4004
4397, 62, 399, 935
4398, 85, 2918, 6075
4399, 87, 539, 1102
4400, 61, 317, 771
4401, 83, 2471, 4985
4402, 73, 1769, 3708
4403, 80, 1559, 3293
4404, 59, 795, 1740
4405, 101, 316, 849
4406, 91, 10142, 21057
4407, 86, 731, 1641
4408, 148, 19837, 41562
4409, 71, 727, 1604
4410, 62, 169, 482
4411, 73, 1962, 3642
4412, 80, 286, 767
4413, 94, 2800, 5863
4414, 107, 3385, 7676
4415, 79, 2036, 4265
4416, 78, 259, 700
4417, 125, 1956, 4338
4418, 78, 814, 1426
4419, 108, 832, 1895
4420, 105, 557, 1339
4421, 90, 575, 1394
4422, 81, 594, 1363
4423, 83, 495, 1169
4424, 119, 21434, 43543
4425, 60, 854, 1835
4426, 59, 484, 1099
4427, 74, 565, 1285
4428, 85, 813, 1817
4429, 65, 614, 1388
4430, 81, 557, 1336
4431, 75, 1726, 3637
4432, 61, 1555, 3247
4433, 62, 368, 937
4434, 74, 318, 839
4435, 80, 680, 1532
4436, 82, 804, 1785
4437, 115, 1075, 2383
4438, 83, 1178, 2546
4439, 61, 565, 1259
4440, 89, 4911, 10267
4441, 82, 670, 1552
4442, 115, 1959, 4258
4443, 88, 1146, 2513
4444, 82, 489, 1158
4445, 121, 3423, 7148
4446, 85, 1353, 2893
4447, 67, 488, 1113
4448, 82, 516, 1213
4449, 108, 51007, 114241
4450, 85, 489, 1156
4451, 66, 262, 730
4452, 55, 303, 751
4453, 63, 182, 507
4454, 67, 232, 651
4455, 68, 516, 1176
4456, 84, 1153, 2506
4457, 83, 1680, 3592
4458, 61, 1092, 2317
4459, 89, 2579, 5396
4460, 78, 490, 1149
4461, 57, 246, 616
4462, 108, 2169, 4629
4463, 91, 1976, 4361
4464, 111, 780, 1793
4465, 78, 753, 1664
4466, 98, 361, 963
4467, 121, 4937, 10149
4468, 87, 435, 1087
4469, 82, 263, 724
4470, 74, 333, 839
4471, 72, 335, 837
4472, 110, 748, 1725
4473, 145, 2269, 5453
4474, 56, 993, 2167
4475, 75, 449, 1053
4476, 74, 571, 1337
4477, 89, 555, 1347
4478, 81, 1719, 3645
4479, 78, 1526, 3223
4480, 90, 1014, 2229
4481, 84, 1142, 2807
4482, 62, 169, 482
4483, 59, 1897, 3983
4484, 89, 547, 1293
4485, 70, 6372, 13552
4486, 61, 568, 1273
4487, 73, 1728, 3648
4488, 5, 2428, 5137
4489, 64, 804, 1744
4490, 83, 406, 983
4491, 66, 318, 827
4492, 91, 1005, 2226
4493, 117, 605, 1452
4494, 91, 413, 1103
4495, 86, 1173, 2662
4496, 106, 534, 1280
4497, 89, 3716, 7809
4498, 61, 944, 2015
4499, 65, 870, 1873
4500, 68, 2040, 4241
4501, 61, 666, 1466
4502, 105, 1511, 3393
4503, 60, 312, 802
4504, 81, 434, 1050
4505, 99, 549, 1301
4506, 114, 1473, 3173
4507, 109, 3854, 7965
4508, 128, 872, 2010
4509, 60, 322, 769
4510, 87, 3783, 7819
4511, 98, 1627, 3527
4512, 51, 612, 1329
4513, 87, 496, 1173
4514, 175, 2350, 5033
4515, 56, 246, 652
4516, 111, 1346, 2928
4517, 68, 1083, 2335
4518, 87, 781, 1874
4519, 87, 757, 1692
4520, 107, 1184, 2634
4521, 65, 418, 985
4522, 113, 969, 2173
4523, 73, 1877, 3962
4524, 71, 578, 1307
4525, 63, 559, 1279
4526, 60, 260, 715
4527, 78, 3755, 7696
4528, 70, 993, 2246
4529, 77, 1034, 2231
4530, 93, 2734, 5737
4531, 143, 21107, 44514
4532, 59, 916, 1981
4533, 293, 5598, 12267
4534, 73, 787, 1752
4535, 71, 508, 1171
4536, 109, 1174, 2564
4537, 81, 670, 1514
4538, 115, 1251, 2786
4539, 79, 580, 1335
4540, 111, 1055, 2340
4541, 119, 322, 899
4542, 98, 1632, 3856
4543, 96, 2580, 5522
4544, 86, 444, 1140
4545, 111, 691, 1610
4546, 73, 580, 1357
4547, 79, 1016, 2232
4548, 93, 972, 2152
4549, 58, 938, 2018
4550, 112, 805, 1880
4551, 76, 912, 1985
4552, 103, 2572, 5246
4553, 48, 2921, 6058
4554, 59, 193, 546
4555, 174, 3613, 8084
4556, 64, 4854, 9734
4557, 114, 479, 1199
4558, 117, 328, 956
4559, 67, 615, 1394
4560, 62, 399, 932
4561, 92, 186, 610
4562, 81, 495, 1068
4563, 84, 456, 1085
4564, 52, 1132, 2375
4565, 111, 4375, 9239
4566, 72, 855, 1927
4567, 60, 2847, 6338
4568, 65, 4385, 10152
4569, 88, 738, 1679
4570, 83, 399, 1051
4571, 113, 895, 2022
4572, 164, 4720, 9996
4573, 62, 160, 483
4574, 57, 247, 651
4575, 161, 2664, 6091
4576, 64, 1210, 2550
4577, 112, 587, 1409
4578, 62, 923, 1974
4579, 113, 1152, 2633
4580, 74, 391, 989
4581, 93, 1496, 3239
4582, 92, 4140, 8503
4583, 80, 879, 2027
4584, 65, 1291, 2718
4585, 91, 372, 1014
4586, 87, 849, 1877
4587, 89, 534, 1282
4588, 65, 2445, 5072
4589, 68, 894, 2006
4590, 72, 1681, 3536
4591, 84, 382, 944
4592, 59, 2481, 5174
4593, 64, 645, 1430
4594, 85, 728, 1633
4595, 66, 877, 1889
4596, 167, 4896, 10971
4597, 89, 1302, 2791
4598, 74, 1030, 2211
4599, 72, 752, 1791
4600, 70, 822, 1790
4601, 59, 795, 1740
4602, 61, 682, 1527
4603, 69, 463, 1099
4604, 73, 350, 794
4605, 77, 648, 1474
4606, 132, 41603, 84400
4607, 183, 3106, 6646
4608, 73, 509, 1168
4609, 84, 1030, 2362
4610, 100, 976, 2236
4611, 111, 684, 1598
4612, 66, 513, 1168
4613, 65, 3580, 7339
4614, 62, 1315, 2761
4615, 83, 1680, 3592
4616, 73, 1043, 2299
4617, 65, 289, 721
4618, 91, 7459, 15584
4619, 96, 749, 1720
4620, 127, 2584, 5450
4621, 63, 879, 1950
4622, 70, 594, 1333
4623, 64, 481, 1108
4624, 84, 592, 1389
4625, 63, 295, 748
4626, 79, 839, 1901
4627, 67, 533, 1213
4628, 104, 2918, 6196
4629, 64, 189, 550
4630, 89, 739, 1685
4631, 63, 378, 890
4632, 85, 428, 1037
4633, 84, 2752, 5695
4634, 73, 1509, 3473
4635, 77, 2298, 4765
4636, 80, 249, 730
4637, 75, 1913, 3994
4638, 78, 318, 795
4639, 84, 709, 1608
4640, 64, 3727, 7735
4641, 89, 2581, 5495
4642, 88, 852, 1894
4643, 88, 961, 2108
4644, 81, 364, 1016
4645, 95, 239, 739
4646, 63, 236, 633
4647, 155, 2726, 6182
4648, 79, 653, 1481
4649, 65, 718, 1579
4650, 71, 995, 2193
4651, 61, 2051, 4216
4652, 117, 5312, 11926
4653, 106, 782, 1781
4654, 85, 673, 1514
4655, 84, 222, 635
4656, 78, 370, 905
4657, 65, 588, 1309
4658, 92, 195, 623
4659, 74, 565, 1285
4660, 56, 15090, 30394
4661, 118, 1679, 3511
4662, 112, 524, 1277
4663, 100, 1401, 3164
4664, 183, 3106, 6646
4665, 75, 871, 1951
4666, 74, 319, 796
4667, 74, 246, 662
4668, 118, 6036, 12513
4669, 71, 573, 1295
4670, 61, 599, 1351
4671, 78, 874, 1915
4672, 70, 978, 2113
4673, 67, 744, 1807
4674, 61, 682, 1527
4675, 72, 665, 1480
4676, 105, 519, 1354
4677, 86, 1817, 3821
4678, 62, 361, 876
4679, 66, 289, 749
4680, 68, 873, 1912
4681, 71, 580, 1371
4682, 99, 457, 1114
4683, 68, 781, 1707
4684, 80, 229, 674
4685, 59, 400, 926
4686, 93, 308, 850
4687, 86, 648, 1474
4688, 92, 1152, 2510
4689, 68, 8681, 17590
4690, 105, 1511, 3393
4691, 67, 929, 1995
4692, 116, 720, 1698
4693, 66, 1443, 3020
4694, 135, 6075, 13143
4695, 91, 352, 948
4696, 170, 2987, 6548
4697, 59, 308, 761
4698, 117, 1149, 2539
4699, 60, 894, 1911
4700, 105, 1516, 3277
4701, 55, 247, 635
4702, 100, 16518, 33382
4703, 89, 590, 1392
4704, 88, 704, 1556
4705, 65, 284, 762
4706, 79, 548, 1268
4707, 68, 539, 1209
4708, 121, 1732, 3781
4709, 48, 260, 627
4710, 87, 402, 984
4711, 117, 6378, 12930
4712, 70, 1023, 2269
4713, 112, 707, 1647
4714, 132, 2210, 4878
4715, 60, 388, 904
4716, 174, 4055, 8877
4717, 111, 735, 1704
4718, 68, 3034, 6381
4719, 52, 1297, 2726
4720, 58, 442, 1029
4721, 184, 4818, 10334
4722, 56, 5899, 12671
4723, 105, 3939, 8227
4724, 75, 571, 1300
4725, 67, 870, 1912
4726, 87, 838, 1881
4727, 77, 1005, 2238
4728, 103, 1817, 3923
4729, 101, 9264, 19794
4730, 130, 1821, 3953
4731, 76, 562, 1319
4732, 117, 2934, 5106
4733, 107, 1557, 3359
4734, 79, 254, 680
4735, 59, 530, 1181
4736, 75, 451, 1131
4737, 113, 914, 2101
4738, 74, 385, 950
4739, 76, 570, 1316
4740, 111, 652, 1553
4741, 64, 23535, 47534
4742, 92, 1816, 3936
4743, 96, 1323, 2900
4744, 104, 2422, 5280
4745, 107, 1852, 3928
4746, 98, 1574, 3372
4747, 104, 1998, 4226
4748, 68, 3644, 7497
4749, 71, 700, 1543
4750, 75, 1919, 4067
4751, 115, 1445, 3138
4752, 118, 1200, 2632
4753, 120, 9581, 19922
4754, 58, 1897, 4334
4755, 68, 353, 844
4756, 118, 445, 1143
4757, 64, 365, 869
4758, 61, 530, 1186
4759, 78, 2579, 5409
4760, 75, 296, 707
4761, 62, 591, 1315
4762, 61, 580, 1295
4763, 113, 15872, 32785
4764, 61, 507, 1131
4765, 84, 540, 1246
4766, 188, 4139, 8848
4767, 116, 310, 915
4768, 66, 1031, 2201
4769, 122, 2897, 6086
4770, 66, 844, 1825
4771, 117, 1337, 3042
4772, 109, 513, 1306
4773, 66, 1095, 2327
4774, 108, 2633, 5508
4775, 54, 1115, 2409
4776, 110, 767, 1757
4777, 92, 1226, 2724
4778, 63, 768, 1870
4779, 118, 2771, 6058
4780, 67, 1413, 3315
4781, 98, 2064, 4700
4782, 79, 403, 969
4783, 58, 291, 709
4784, 83, 437, 1051
4785, 73, 171, 520
4786, 68, 401, 974
4787, 87, 477, 1141
4788, 60, 189, 536
4789, 79, 422, 1010
4790, 81, 932, 2062
4791, 80, 14987, 34113
4792, 96, 375, 945
4793, 98, 319, 870
4794, 99, 1098, 2423
4795, 78, 767, 1647
4796, 64, 1406, 3010
4797, 58, 200, 531
4798, 119, 539, 1358
4799, 60, 755, 1723
4800, 108, 143, 532
4801, 65, 6599, 14000
4802, 65, 295, 751
4803, 121, 583, 1495
4804, 84, 1174, 2531
4805, 94, 218, 700
4806, 62, 645, 1371
4807, 97, 302, 850
4808, 63, 479, 1099
4809, 86, 800, 1779
4810, 150, 3669, 7858
4811, 66, 559, 1285
4812, 82, 4681, 9579
4813, 98, 17408, 35949
4814, 64, 1417, 3134
4815, 67, 369, 889
4816, 101, 684, 1608
4817, 115, 1802, 3830
4818, 110, 892, 2025
4819, 82, 479, 1138
4820, 101, 260, 734
4821, 82, 143, 468
4822, 73, 625, 1416
4823, 68, 896, 1937
4824, 79, 1827, 3848
4825, 73, 1325, 3180
4826, 118, 1045, 2361
4827, 58, 157, 465
4828, 52, 112, 361
4829, 86, 1211, 2861
4830, 83, 806, 1831
4831, 56, 292, 769
4832, 61, 474, 1082
4833, 70, 271, 714
4834, 77, 157, 463
4835, 64, 182, 511
4836, 72, 406, 944
4837, 72, 362, 897
4838, 82, 545, 1304
4839, 75, 183, 528
4840, 63, 5729, 12024
4841, 148, 4208, 8695
4842, 140, 685, 1642
4843, 67, 621, 1380
4844, 92, 772, 1774
4845, 85, 677, 1517
4846, 119, 1402, 3022
4847, 78, 352, 892
4848, 98, 932, 2326
4849, 72, 579, 1311
4850, 107, 4917, 10913
4851, 67, 991, 2148
4852, 68, 1089, 2388
4853, 66, 687, 1513
4854, 81, 438, 1037
4855, 84, 2689, 4807
4856, 59, 614, 1364
4857, 85, 535, 1294
4858, 86, 1437, 3180
4859, 111, 1593, 3958
4860, 75, 768, 1816
4861, 97, 1255, 2848
4862, 87, 261, 787
4863, 80, 1242, 2658
4864, 179, 3099, 7160
4865, 65, 318, 774
4866, 121, 4796, 9984
4867, 55, 199, 540
4868, 80, 782, 1832
4869, 76, 461, 1129
4870, 72, 291, 740
4871, 60, 21932, 44982
4872, 94, 704, 1665
4873, 94, 4699, 9467
4874, 80, 1081, 2343
4875, 84, 571, 1412
4876, 62, 579, 1314
4877, 88, 735, 1659
4878, 78, 1697, 3595
4879, 78, 379, 925
4880, 77, 447, 977
4881, 77, 778, 1741
4882, 83, 508, 1192
4883, 52, 184, 497
4884, 60, 798, 1718
4885, 114, 972, 2472
4886, 102, 310, 841
4887, 92, 588, 1458
4888, 110, 906, 2064
4889, 90, 895, 2113
4890, 117, 751, 1741
4891, 69, 383, 947
4892, 113, 827, 1922
4893, 177, 9705, 19630
4894, 66, 1555, 3249
4895, 63, 1318, 2767
4896, 70, 854, 1880
4897, 115, 1160, 2554
4898, 103, 1236, 2762
4899, 149, 11436, 23936
4900, 73, 5083, 10744
4901, 58, 296, 726
4902, 81, 971, 2111
4903, 73, 318, 793
4904, 74, 1711, 3629
4905, 65, 518, 1173
4906, 82, 3122, 6533
4907, 70, 462, 1071
4908, 63, 423, 995
4909, 63, 516, 1159
4910, 117, 557, 1356
4911, 70, 335, 791
4912, 105, 82570, 173593
4913, 117, 1246, 2730
4914, 79, 1009, 2322
4915, 75, 816, 1809
4916, 107, 1649, 3522
4917, 105, 1905, 4033
4918, 68, 3346, 7019
4919, 104, 731, 1690
4920, 108, 1636, 3504
4921, 63, 1612, 3363
4922, 120, 2669, 5544
4923, 67, 1150, 2464
4924, 110, 586, 1407
4925, 76, 660, 1485
4926, 55, 697, 1507
4927, 106, 17035, 34535
4928, 82, 166, 542
4929, 109, 1339, 3002
4930, 75, 599, 1370
4931, 53, 1378, 2856
4932, 73, 163, 504
4933, 104, 558, 1335
4934, 98, 807, 1813
4935, 70, 1053, 2257
4936, 65, 421, 980
4937, 79, 441, 1115
4938, 117, 1484, 3224
4939, 89, 1229, 2697
4940, 106, 935, 2093
4941, 75, 780, 1723
4942, 97, 2553, 5467
4943, 111, 1969, 4198
4944, 169, 3544, 7461
4945, 73, 498, 1190
4946, 104, 1038, 2326
4947, 107, 1463, 3202
4948, 67, 3034, 6305
4949, 62, 239, 606
4950, 125, 4567, 9838
4951, 66, 804, 1746
4952, 107, 991, 2211
4953, 56, 152, 455
4954, 79, 666, 1516
4955, 69, 388, 927
4956, 86, 489, 1175
4957, 59, 1683, 3904
4958, 78, 983, 2134
4959, 87, 824, 1835
4960, 85, 2297, 5162
4961, 92, 3205, 7208
4962, 64, 687, 1531
4963, 79, 1353, 2906
4964, 79, 11404, 23280
4965, 135, 1151, 2715
4966, 75, 2257, 4707
4967, 159, 2510, 5770
4968, 64, 757, 1657
4969, 104, 900, 2022
4970, 165, 5212, 10880
4971, 119, 303, 880
4972, 72, 762, 1672
4973, 110, 973, 2158
4974, 157, 10005, 21591
4975, 62, 407, 953
4976, 56, 354, 834
4977, 111, 644, 1513
4978, 79, 376, 915
4979, 102, 854, 1777
4980, 77, 575, 1325
4981, 68, 565, 1283
4982, 104, 313, 860
4983, 56, 306, 740
4984, 63, 1520, 3391
4985, 56, 739, 1656
4986, 113, 879, 1964
4987, 85, 343, 862
4988, 79, 2397, 5108
4989, 75, 1633, 3571
4990, 56, 892, 1855
4991, 58, 1166, 2501
4992, 70, 177, 550
4993, 59, 952, 2028
4994, 127, 2640, 5560
4995, 102, 1244, 2682
4996, 82, 4028, 8327
4997, 116, 807, 1853
4998, 84, 3408, 7960
4999, 95, 585, 1364
5000, 72, 200, 581
5001, 59, 1771, 3778
5002, 108, 767, 1863
5003, 61, 223, 582
5004, 65, 382, 908
5005, 6, 1142, 2309
5006, 102, 443, 1138
5007, 76, 499, 1174
5008, 117, 331, 965
5009, 73, 5010, 10267
5010, 86, 733, 1764
5011, 65, 476, 1073
5012, 113, 1170, 2601
5013, 77, 397, 966
5014, 101, 691, 1617
5015, 68, 575, 1289
5016, 113, 11673, 23747
5017, 114, 611, 1459
5018, 81, 1002, 2242
5019, 132, 2004, 4339
5020, 78, 438, 1076
5021, 81, 1366, 2894
5022, 75, 946, 2048
5023, 81, 173, 523
5024, 100, 6185, 12706
5025, 174, 6755, 14477
5026, 57, 177, 503
5027, 66, 405, 969
5028, 103, 13933, 28597
5029, 68, 687, 1549
5030, 96, 376, 977
5031, 67, 600, 1403
5032, 79, 557, 1340
5033, 87, 2890, 5836
5034, 63, 263, 683
5035, 121, 4921, 10546
5036, 65, 348, 844
5037, 66, 360, 866
5038, 77, 363, 902
5039, 80, 350, 876
5040, 109, 2297, 4818
5041, 66, 305, 776
5042, 104, 186, 633
5043, 77, 423, 1022
5044, 82, 516, 1213
5045, 64, 231, 603
5046, 98, 425, 1072
5047, 103, 874, 1990
5048, 78, 294, 752
5049, 109, 724, 1670
5050, 66, 1187, 2521
5051, 114, 1380, 3040
5052, 123, 1688, 3870
5053, 64, 205, 562
5054, 71, 803, 1765
5055, 91, 858, 1843
5056, 129, 4984, 10339
5057, 58, 438, 1020
5058, 102, 195, 642
5059, 75, 825, 1917
5060, 77, 512, 1203
5061, 81, 1324, 2825
5062, 71, 247, 684
5063, 98, 421, 1115
5064, 11, 272, 569
5065, 77, 9686, 19815
5066, 122, 4664, 9597
5067, 73, 746, 1668
5068, 102, 1341, 2906
5069, 62, 1304, 2888
5070, 133, 1688, 3721
5071, 59, 952, 2028
5072, 63, 968, 2103
5073, 48, 318, 741
5074, 82, 7394, 16085
5075, 85, 534, 1243
5076, 77, 1153, 2638
5077, 55, 432, 1084
5078, 80, 525, 1218
5079, 83, 943, 2072
5080, 62, 1214, 2683
5081, 54, 504, 1168
5082, 87, 413, 1012
5083, 69, 733, 1643
5084, 115, 713, 1659
5085, 60, 2965, 6493
5086, 100, 488, 1183
5087, 76, 910, 1991
5088, 113, 1501, 3236
5089, 67, 581, 1299
5090, 134, 2555, 5414
5091, 173, 16862, 37311
5092, 62, 863, 1851
5093, 112, 5293, 10857
5094, 62, 1737, 3594
5095, 107, 1417, 3100
5096, 142, 4259, 9056
5097, 84, 517, 1204
5098, 116, 2265, 4976
5099, 78, 2810, 5788
5100, 86, 630, 1437
5101, 80, 4689, 10059
5102, 80, 3240, 6980
5103, 80, 785, 1738
5104, 86, 2531, 5482
5105, 66, 885, 1920
5106, 67, 407, 950
5107, 58, 1126, 2505
5108, 86, 801, 1779
5109, 120, 2001, 4496
5110, 67, 484, 1126
5111, 85, 364, 953
5112, 77, 404, 978
5113, 62, 4819, 10019
5114, 112, 702, 1642
5115, 114, 3432, 8024
5116, 64, 505, 1143
5117, 153, 4430, 9749
5118, 105, 391, 1107
5119, 226, 269, 1015
5120, 102, 763, 1741
5121, 109, 1221, 2650
5122, 98, 17408, 35949
5123, 93, 5092, 8544
5124, 104, 577, 1351
5125, 87, 398, 983
5126, 53, 192, 516
5127, 52, 762, 1554
5128, 59, 348, 776
5129, 97, 2510, 5020
5130, 105, 986, 2185
5131, 107, 541, 1305
5132, 75, 313, 845
5133, 98, 807, 1813
5134, 80, 567, 1301
5135, 131, 9663, 20201
5136, 74, 414, 990
5137, 109, 522, 1270
5138, 61, 200, 567
5139, 34, 2129, 2495
5140, 62, 626, 1380
5141, 69, 505, 1250
5142, 60, 222, 590
5143, 102, 2322, 4878
5144, 74, 507, 1182
5145, 103, 1032, 2280
5146, 64, 245, 631
5147, 60, 307, 638
5148, 86, 740, 1693
5149, 88, 340, 922
5150, 60, 232, 657
5151, 72, 1224, 2602
5152, 81, 542, 1279
5153, 123, 2611, 5567
5154, 104, 1404, 3093
5155, 112, 751, 1765
5156, 68, 437, 1019
5157, 166, 1589, 3768
5158, 106, 2312, 4876
5159, 78, 2995, 6216
5160, 85, 446, 1065
5161, 138, 1914, 4240
5162, 107, 420, 1015
5163, 91, 7340, 15352
5164, 59, 423, 984
5165, 62, 1109, 2434
5166, 75, 379, 926
5167, 79, 2875, 5991
5168, 68, 363, 898
5169, 86, 521, 1226
5170, 110, 540, 1316
5171, 62, 227, 615
5172, 123, 1565, 3388
5173, 85, 700, 1603
5174, 116, 2072, 4413
5175, 53, 277, 602
5176, 144, 688, 1733
5177, 152, 2397, 5600
5178, 68, 1087, 2313
5179, 91, 537, 1258
5180, 65, 1406, 2947
5181, 104, 14793, 30327
5182, 63, 419, 992
5183, 52, 1018, 2091
5184, 71, 750, 1772
5185, 89, 1453, 3266
5186, 110, 945, 2118
5187, 60, 336, 801
5188, 78, 370, 905
5189, 77, 321, 807
5190, 54, 608, 1401
5191, 55, 846, 1724
5192, 54, 1157, 2432
5193, 77, 2011, 4301
5194, 21, 701, 1463
5195, 97, 365, 965
5196, 57, 303, 737
5197, 101, 1076, 2408
5198, 145, 4335, 9103
5199, 76, 3101, 6523
5200, 114, 998, 2270
5201, 64, 488, 1111
5202, 112, 5529, 12583
5203, 100, 326, 936
5204, 66, 738, 1621
5205, 72, 1887, 3984
5206, 82, 7162, 15142
5207, 95, 2005, 4211
5208, 83, 1390, 3170
5209, 72, 23688, 49154
5210, 111, 3340, 6779
5211, 60, 702, 1473
5212, 120, 1046, 2522
5213, 98, 17408, 35949
5214, 113, 585, 1414
5215, 104, 694, 1622
5216, 64, 1810, 3827
5217, 72, 4014, 8238
5218, 116, 241, 762
5219, 182, 5100, 10812
5220, 63, 404, 947
5221, 74, 1592, 3340
5222, 90, 1179, 2573
5223, 63, 211, 600
5224, 63, 360, 916
5225, 87, 200, 616
5226, 67, 252, 668
5227, 66, 317, 796
5228, 72, 1032, 2219
5229, 85, 631, 1471
5230, 128, 1804, 4036
5231, 66, 3641, 7762
5232, 104, 845, 1990
5233, 63, 588, 1305
5234, 81, 2423, 5186
5235, 84, 249, 700
5236, 65, 878, 1917
5237, 75, 4100, 8098
5238, 64, 1237, 2594
5239, 82, 1972, 4119
5240, 86, 627, 1398
5241, 122, 2169, 4903
5242, 59, 1619, 3695
5243, 63, 408, 999
5244, 60, 240, 640
5245, 75, 2292, 4760
5246, 95, 478, 1165
5247, 65, 1360, 2999
5248, 70, 338, 844
5249, 99, 1831, 3864
5250, 73, 483, 1128
5251, 69, 256, 683
5252, 100, 554, 1331
5253, 134, 3993, 7544
5254, 63, 426, 989
5255, 112, 5042, 10365
5256, 75, 780, 1723
5257, 124, 2218, 4797
5258, 78, 2455, 5124
5259, 79, 2130, 4432
5260, 105, 6499, 13511
5261, 63, 449, 1100
5262, 62, 338, 807
5263, 5, 1969, 4102
5264, 86, 566, 1341
5265, 63, 676, 1562
5266, 123, 657, 1577
5267, 83, 1587, 3424
5268, 92, 940, 2145
5269, 171, 3514, 7480
5270, 65, 744, 1635
5271, 61, 484, 1139
5272, 100, 595, 1440
5273, 114, 766, 1780
5274, 140, 1639, 3960
5275, 81, 2097, 4386
5276, 82, 392, 953
5277, 76, 767, 1657
5278, 54, 543, 1233
5279, 57, 523, 1156
5280, 62, 344, 860
5281, 59, 588, 1321
5282, 112, 989, 2226
5283, 87, 854, 1890
5284, 81, 4511, 9572
5285, 81, 304, 780
5286, 85, 2578, 5380
5287, 64, 555, 1277
5288, 64, 1338, 2808
5289, 99, 494, 1190
5290, 93, 985, 2213
5291, 141, 641, 1684
5292, 65, 963, 2062
5293, 109, 1696, 3614
5294, 103, 223, 660
5295, 61, 738, 1639
5296, 62, 927, 2001
5297, 103, 1496, 3434
5298, 87, 1072, 2339
5299, 115, 373, 1030
5300, 110, 3885, 8820
5301, 63, 1608, 3461
5302, 75, 13718, 28724
5303, 64, 3372, 6917
5304, 61, 772, 1670
5305, 81, 787, 1743
5306, 58, 13135, 29019
5307, 117, 308, 877
5308, 167, 1344, 3029
5309, 85, 619, 1411
5310, 87, 806, 1942
5311, 67, 178, 512
5312, 107, 1194, 2621
5313, 107, 774, 1793
5314, 82, 805, 1784
5315, 64, 2961, 4076
5316, 113, 919, 2081
5317, 71, 295, 784
5318, 137, 10255, 20994
5319, 83, 655, 1479
5320, 73, 421, 992
5321, 69, 677, 1502
5322, 62, 817, 1763
5323, 57, 178, 490
5324, 60, 617, 1357
5325, 104, 1049, 2315
5326, 78, 818, 1804
5327, 105, 1475, 3175
5328, 61, 231, 599
5329, 65, 224, 670
